locusId	sysName	scaffoldId	begin	end	strand	type	desc
Ac3H11_3845		scaffold5/0	65838	66797	-	1	Protein containing domains DUF403
Ac3H11_3846		scaffold5/0	66791	66946	-	1	Protein containing domains DUF403
Ac3H11_3847		scaffold5/0	67198	68340	-	1	FIG01198578: hypothetical protein
Ac3H11_3848		scaffold5/0	68630	68995	-	1	Osmotically inducible protein Y
Ac3H11_3849		scaffold5/0	69077	69469	-	1	hypothetical protein
Ac3H11_3850		scaffold5/0	69550	69783	-	1	putative membrane protein
Ac3H11_3851		scaffold5/0	69989	71392	-	1	Sensor histidine kinase
Ac3H11_3852		scaffold5/0	71514	72146	+	1	DNA-binding response regulator, LuxR family
Ac3H11_3853		scaffold5/0	72277	72699	-	1	Response regulator receiver
Ac3H11_3854		scaffold5/0	72813	73562	-	1	Sulfur carrier protein adenylyltransferase ThiF
Ac3H11_3855		scaffold5/0	73666	75102	-	1	Carboxyl-terminal protease (EC 3.4.21.102)
Ac3H11_3856		scaffold5/0	75224	75967	-	1	Phosphoglycerate mutase (EC 5.4.2.1)
Ac3H11_3857		scaffold5/0	76055	76462	+	1	FIG136845: Rhodanese-related sulfurtransferase
Ac3H11_3858		scaffold5/0	76541	76801	+	1	Glutaredoxin 3 (Grx3)
Ac3H11_3859		scaffold5/0	76909	77367	+	1	Protein export cytoplasm chaperone protein (SecB, maintains protein to be exported in unfolded state)
Ac3H11_3860		scaffold5/0	77587	78600	+	1	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)
Ac3H11_3861		scaffold5/0	78626	79312	-	1	possible long-chain N-acyl amino acid synthase
Ac3H11_3862		scaffold5/0	79493	80737	-	1	Diaminopimelate decarboxylase (EC 4.1.1.20)
Ac3H11_3863		scaffold5/0	80851	81798	+	1	Transcriptional activator protein LysR
Ac3H11_3864		scaffold5/0	81886	82389	-	1	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)
Ac3H11_3865		scaffold5/0	82609	83403	+	1	hypothetical protein
Ac3H11_3866		scaffold5/0	83572	84744	+	1	Regulatory protein, LuxR
Ac3H11_3867		scaffold5/0	84774	84926	-	1	hypothetical protein
Ac3H11_3868		scaffold5/0	84918	86549	+	1	peptidase, M48 family( EC:3.4.24.- )
Ac3H11_3869		scaffold5/0	86566	86886	+	1	hypothetical protein
Ac3H11_3870		scaffold5/0	87096	87566	+	1	conserved hypothetical protein
Ac3H11_3871		scaffold5/0	87563	88003	+	1	hypothetical protein
Ac3H11_3872		scaffold5/0	88060	89778	+	1	PspA
Ac3H11_3873		scaffold5/0	89808	90491	-	1	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)
Ac3H11_3874		scaffold5/0	90488	91837	-	1	FIG015287: Zinc protease
Ac3H11_3875		scaffold5/0	91859	93328	-	1	FIG015547: peptidase, M16 family
Ac3H11_3876		scaffold5/0	93357	94814	+	1	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
Ac3H11_3877		scaffold5/0	94956	97604	+	1	diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)
Ac3H11_3878		scaffold5/0	97708	98790	+	1	hypothetical protein
Ac3H11_3879		scaffold5/0	98863	99210	-	1	Periplasmic divalent cation tolerance protein cutA
Ac3H11_3880		scaffold5/0	99596	100537	+	1	RNA polymerase sigma factor RpoH
Ac3H11_3881		scaffold5/0	100654	101691	+	1	putative exported protein
Ac3H11_3882		scaffold5/0	101831	102454	-	1	Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, putative copper metallochaperone
Ac3H11_3883		scaffold5/0	102451	103323	-	1	Heme O synthase, protoheme IX farnesyltransferase (EC 2.5.1.-) COX10-CtaB
Ac3H11_3884		scaffold5/0	103350	104534	-	1	Heme A synthase, cytochrome oxidase biogenesis protein Cox15-CtaA
Ac3H11_3885		scaffold5/0	104531	105184	-	1	Probable transmembrane protein
Ac3H11_3886		scaffold5/0	105216	106022	-	1	Cytochrome oxidase biogenesis protein Surf1, facilitates heme A insertion
Ac3H11_3887		scaffold5/0	106053	106268	+	1	Probable transmembrane protein
Ac3H11_3888		scaffold5/0	106391	107272	-	1	Cytochrome c oxidase polypeptide III (EC 1.9.3.1)
Ac3H11_3889		scaffold5/0	107337	107561	-	1	Probable transmembrane protein
Ac3H11_3890		scaffold5/0	107558	108196	-	1	Cytochrome oxidase biogenesis protein Cox11-CtaG, copper delivery to Cox1
Ac3H11_3891		scaffold5/0	108337	109968	-	1	Cytochrome c oxidase polypeptide I (EC 1.9.3.1)
Ac3H11_3892		scaffold5/0	109998	111167	-	1	Cytochrome c oxidase polypeptide II (EC 1.9.3.1)
Ac3H11_3893		scaffold5/0	111227	111553	-	1	putative transmembrane protein
Ac3H11_3894		scaffold5/0	111855	112757	-	1	Biotin synthesis protein BioC
Ac3H11_3895		scaffold5/0	112792	113523	+	1	Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy
Ac3H11_3896		scaffold5/0	113897	114424	+	1	tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207)
Ac3H11_3897		scaffold5/0	114443	115375	-	1	Transcriptional regulator, LysR family
Ac3H11_3898		scaffold5/0	115542	116006	-	1	Acyl dehydratase
Ac3H11_3899		scaffold5/0	116103	116720	-	1	Chromosome partitioning protein ParA
Ac3H11_3900		scaffold5/0	116748	116876	+	1	hypothetical protein
Ac3H11_3901		scaffold5/0	116851	117489	-	1	Homoserine/homoserine lactone efflux protein
Ac3H11_3902		scaffold5/0	117744	119648	+	1	Glutathione-regulated potassium-efflux system protein KefC
Ac3H11_3903		scaffold5/0	119835	121256	+	1	FIG00923625: hypothetical protein
Ac3H11_3904		scaffold5/0	121977	122093	+	1	hypothetical protein
Ac3H11_3905		scaffold5/0	122241	124400	+	1	Ferrichrome-iron receptor
Ac3H11_3906		scaffold5/0	124432	125574	+	1	putative iron-regulated membrane protein
Ac3H11_3907		scaffold5/0	125629	126459	+	1	hypothetical protein
Ac3H11_3908		scaffold5/0	126456	126806	+	1	hypothetical protein
Ac3H11_3909		scaffold5/0	126966	127610	+	1	Putative membrane protein
Ac3H11_3910		scaffold5/0	127717	128409	+	1	Transglutaminase-like domain
Ac3H11_3911		scaffold5/0	128406	128849	+	1	1,4-dihydroxy-2-naphthoyl-CoA hydrolase (EC 3.1.2.28) in phylloquinone biosynthesis
Ac3H11_3912		scaffold5/0	129069	129713	+	1	hypothetical protein
Ac3H11_3913		scaffold5/0	129710	130999	+	1	hypothetical protein
Ac3H11_3914		scaffold5/0	131030	131923	-	1	Transcriptional regulator, LysR family
Ac3H11_3915		scaffold5/0	132054	132659	+	1	short chain dehydrogenase
Ac3H11_3916		scaffold5/0	132762	134261	-	1	Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)
Ac3H11_3917		scaffold5/0	134289	135647	+	1	Benzoate transport protein
Ac3H11_3918		scaffold5/0	135755	136837	-	1	Tricarboxylate transport protein TctC
Ac3H11_3919		scaffold5/0	136916	137659	-	1	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
Ac3H11_3920		scaffold5/0	137656	138867	-	1	Acetyl-CoA acetyltransferase (EC 2.3.1.9) @ Beta-ketoadipyl CoA thiolase (EC 2.3.1.-)
Ac3H11_3921		scaffold5/0	138904	139509	-	1	3-oxoadipate CoA-transferase subunit B (EC 2.8.3.6)
Ac3H11_3922		scaffold5/0	139584	140285	-	1	3-oxoadipate CoA-transferase subunit A (EC 2.8.3.6)
Ac3H11_3923		scaffold5/0	140377	141177	+	1	Transcriptional regulator, IclR family
Ac3H11_3924		scaffold5/0	141354	141575	-	1	FIG00931629: hypothetical protein
Ac3H11_3925		scaffold5/0	141762	142196	+	1	FIG00932626: hypothetical protein
Ac3H11_3926		scaffold5/0	142218	143453	-	1	putative membrane protein
Ac3H11_3927		scaffold5/0	143415	143540	+	1	hypothetical protein
Ac3H11_3928		scaffold5/0	143718	144380	-	1	Putative periplasmic cytochrome type-C oxidoreductase signal peptide protein (EC 1.-.-.-)
Ac3H11_3929		scaffold5/0	144430	145341	+	1	ATPase associated with various cellular activities, AAA_5
Ac3H11_3930		scaffold5/0	145362	145598	+	1	hypothetical protein
Ac3H11_3931		scaffold5/0	145621	146211	+	1	GCN5-related N-acetyltransferase
Ac3H11_3932		scaffold5/0	146233	147420	+	1	carbon monoxide dehydrogenase E protein
Ac3H11_3933		scaffold5/0	147617	149497	+	1	Surface antigen (D15) precursor
Ac3H11_3934		scaffold5/0	149614	153870	+	1	putative exported protein
Ac3H11_4224		scaffold5/0	153925	153996	+	5	tRNA-Arg-CCT
Ac3H11_3935		scaffold5/0	154253	154669	+	1	FIG006163: hypothetical protein
Ac3H11_3936		scaffold5/0	154738	155481	+	1	PspA/IM30 family protein
Ac3H11_3937		scaffold5/0	155478	155918	+	1	hypothetical protein
Ac3H11_3938		scaffold5/0	155987	156631	+	1	hypothetical protein
Ac3H11_3939		scaffold5/0	156735	158861	+	1	Inner membrane protein YqiK
Ac3H11_3940		scaffold5/0	159095	159268	+	1	hypothetical protein
Ac3H11_3941		scaffold5/0	159265	164895	+	1	FIG01123212: hypothetical protein
Ac3H11_3942		scaffold5/0	164935	165843	-	1	Putative DMT superfamily metabolite efflux protein precursor
Ac3H11_3943		scaffold5/0	165937	166425	+	1	Transcriptional regulator, AsnC family
Ac3H11_3944		scaffold5/0	166426	167424	-	1	2-dehydropantoate 2-reductase (EC 1.1.1.169)
Ac3H11_3945		scaffold5/0	167801	169138	-	1	Sensory histidine kinase QseC
Ac3H11_3946		scaffold5/0	169138	169797	-	1	Two-component system response regulator QseB
Ac3H11_3947		scaffold5/0	169778	169900	-	1	hypothetical protein
Ac3H11_3948		scaffold5/0	169796	172105	+	1	Ferrichrome-iron receptor
Ac3H11_3949		scaffold5/0	172121	173644	-	1	Outer membrane stress sensor protease DegS
Ac3H11_3950		scaffold5/0	173778	174767	-	1	Catalase (EC 1.11.1.6)
Ac3H11_3951		scaffold5/0	174845	175957	-	1	Aldose 1-epimerase (EC 5.1.3.3)
Ac3H11_3952		scaffold5/0	175967	176896	-	1	Permease of the drug/metabolite transporter (DMT) superfamily
Ac3H11_3953		scaffold5/0	177096	178673	-	1	D-galactarate dehydratase (EC 4.2.1.42)
Ac3H11_3954		scaffold5/0	178708	179739	-	1	hypothetical protein, not 6-phosphogluconolactonase
Ac3H11_3955		scaffold5/0	179746	181029	-	1	TRAP-type C4-dicarboxylate transport system, large permease component
Ac3H11_3956		scaffold5/0	181032	181550	-	1	TRAP-type C4-dicarboxylate transport system, small permease component
Ac3H11_3957		scaffold5/0	181639	182628	-	1	TRAP-type C4-dicarboxylate transport system, periplasmic component
Ac3H11_3958		scaffold5/0	182693	183592	-	1	UDP-glucose 4-epimerase (EC 5.1.3.2)
Ac3H11_3959		scaffold5/0	183637	184365	+	1	Predicted D-glucarate or D-galactorate regulator, GntR family
Ac3H11_3960		scaffold5/0	184515	184664	-	1	hypothetical protein
Ac3H11_3961		scaffold5/0	184560	186098	+	1	Aldehyde dehydrogenase B (EC 1.2.1.22)
Ac3H11_3962		scaffold5/0	186280	187602	+	1	FIG01127675: hypothetical protein
Ac3H11_3963		scaffold5/0	187599	189170	+	1	FIG01121071: hypothetical protein
Ac3H11_3964		scaffold5/0	189167	190258	+	1	FIG01121686: hypothetical protein
Ac3H11_3965		scaffold5/0	190281	192647	+	1	FIG01121542: hypothetical protein
Ac3H11_3966		scaffold5/0	192644	193885	+	1	Mg-chelatase subunit ChlD
Ac3H11_3967		scaffold5/0	194132	194491	+	1	hypothetical protein
Ac3H11_3968		scaffold5/0	194633	196858	+	1	Outer membrane vitamin B12 receptor BtuB
Ac3H11_3969		scaffold5/0	196878	198437	+	1	Optional hypothetical component of the B12 transporter BtuN
Ac3H11_3970		scaffold5/0	198493	200286	+	1	sensory box histidine kinase/response regulator
Ac3H11_3971		scaffold5/0	200357	202027	-	1	Ferric iron ABC transporter, permease protein
Ac3H11_3972		scaffold5/0	202277	203341	+	1	Ferric iron ABC transporter, ATP-binding protein
Ac3H11_3973		scaffold5/0	203536	204030	-	1	hypothetical protein
Ac3H11_3974		scaffold5/0	204542	205774	-	1	Protein of unknown function DUF1282
Ac3H11_3975		scaffold5/0	206052	207743	-	1	Outer membrane protein A precursor
Ac3H11_3976		scaffold5/0	207904	208641	-	1	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
Ac3H11_3977		scaffold5/0	208669	210003	-	1	Dihydroorotase (EC 3.5.2.3)
Ac3H11_3978		scaffold5/0	210044	211006	-	1	Aspartate carbamoyltransferase (EC 2.1.3.2)
Ac3H11_3979		scaffold5/0	211009	211530	-	1	Uracil phosphoribosyltransferase (EC 2.4.2.9) / Pyrimidine operon regulatory protein PyrR
Ac3H11_3980		scaffold5/0	211527	211958	-	1	Putative Holliday junction resolvase YqgF
Ac3H11_3981		scaffold5/0	211955	212554	-	1	UPF0301 protein YqgE
Ac3H11_3982		scaffold5/0	212564	212710	-	1	hypothetical protein
Ac3H11_3983		scaffold5/0	212705	214078	+	1	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)
Ac3H11_3984		scaffold5/0	214121	215299	-	1	Twitching motility protein PilT
Ac3H11_3985		scaffold5/0	215452	221649	-	1	Signal transduction histidine kinase CheA (EC 2.7.3.-)
Ac3H11_3986		scaffold5/0	221767	224055	-	1	twitching motility protein PilJ
Ac3H11_3987		scaffold5/0	224077	224427	-	1	type IV pili signal transduction protein PilI
Ac3H11_3988		scaffold5/0	224620	224937	-	1	twitching motility protein PilH
Ac3H11_3989		scaffold5/0	224985	225356	-	1	twitching motility protein PilG
Ac3H11_3990		scaffold5/0	225711	226679	+	1	Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)
Ac3H11_3991		scaffold5/0	226663	227967	+	1	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)
Ac3H11_3992		scaffold5/0	228041	228832	-	1	Transcriptional regulator, IclR family
Ac3H11_3993		scaffold5/0	228949	230133	+	1	P-hydroxybenzoate hydroxylase (EC 1.14.13.2)
Ac3H11_3994		scaffold5/0	230218	231819	-	1	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)
Ac3H11_3995		scaffold5/0	231918	232151	-	1	DNA-binding protein Fis
Ac3H11_3996		scaffold5/0	232148	233194	-	1	tRNA dihydrouridine synthase B (EC 1.-.-.-)
Ac3H11_3997		scaffold5/0	233346	233957	-	1	hypothetical protein
Ac3H11_3998		scaffold5/0	234124	234594	+	1	probable membrane protein YPO3302
Ac3H11_3999		scaffold5/0	234625	235866	-	1	diguanylate cyclase (GGDEF domain) with PAS/PAC sensor
Ac3H11_4000		scaffold5/0	236045	236923	-	1	RarD protein, DMT superfamily transporter
Ac3H11_4001		scaffold5/0	237052	238146	-	1	GTP-binding and nucleic acid-binding protein YchF
Ac3H11_4002		scaffold5/0	238231	239103	-	1	Flavodoxin reductases (ferredoxin-NADPH reductases) family 1
Ac3H11_4003		scaffold5/0	239189	240340	+	1	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-)
Ac3H11_4004		scaffold5/0	240382	241128	+	1	Thiol:disulfide interchange protein DsbC
Ac3H11_4005		scaffold5/0	241155	242990	+	1	protease, putative
Ac3H11_4006		scaffold5/0	243055	243834	+	1	Enoyl-CoA hydratase (EC 4.2.1.17)
Ac3H11_4225		scaffold5/0	243861	243934	+	5	tRNA-Met-CAT
Ac3H11_4007		scaffold5/0	244077	244517	+	1	COG0012: Predicted GTPase, probable translation
Ac3H11_4008		scaffold5/0	244619	245965	+	1	tRNA-i(6)A37 methylthiotransferase
Ac3H11_4009		scaffold5/0	246057	247436	+	1	Putative sensor-like histidine kinase YfhK
Ac3H11_4010		scaffold5/0	247426	248136	+	1	hypothetical protein
Ac3H11_4011		scaffold5/0	248148	249566	+	1	Putative sensory histidine kinase YfhA
Ac3H11_4012		scaffold5/0	249811	251346	+	1	Glucans biosynthesis protein G precursor
Ac3H11_4013		scaffold5/0	251439	253331	+	1	Glucans biosynthesis glucosyltransferase H (EC 2.4.1.-)
Ac3H11_4014		scaffold5/0	253597	254430	+	1	putative membrane protein of unknown function
Ac3H11_4015		scaffold5/0	254552	255931	-	1	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)
Ac3H11_4016		scaffold5/0	256034	256831	+	1	CcsA-related protein
Ac3H11_4017		scaffold5/0	256828	257058	+	1	fragment of conserved hypothetical protein
Ac3H11_4018		scaffold5/0	257062	258765	+	1	Multi-sensor signal transduction histidine kinase
Ac3H11_4019		scaffold5/0	258777	260285	+	1	Sigma-54 dependent transcriptional regulator
Ac3H11_4020		scaffold5/0	260383	260889	+	1	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) AmpD
Ac3H11_4021		scaffold5/0	261262	264207	+	1	Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)
Ac3H11_4022		scaffold5/0	264274	265539	+	1	Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)
Ac3H11_4023		scaffold5/0	265724	266344	+	1	Low-complexity acidic protein, XCC2875 type
Ac3H11_4024		scaffold5/0	266527	267423	-	1	Sugar kinases, ribokinase family
Ac3H11_4025		scaffold5/0	267457	268506	-	1	Probable transmembrane protein
Ac3H11_4026		scaffold5/0	269000	269116	+	1	Tryptophan synthase alpha chain (EC 4.2.1.20)
Ac3H11_4027		scaffold5/0	269156	270061	-	1	Ribosomal protein L11 methyltransferase (EC 2.1.1.-)
Ac3H11_4028		scaffold5/0	270136	271485	-	1	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)
Ac3H11_4029		scaffold5/0	271493	271945	-	1	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Ac3H11_4030		scaffold5/0	272106	272702	-	1	Cytochrome c-type biogenesis protein ResA
Ac3H11_4031		scaffold5/0	272699	273286	-	1	Predicted nucleotidyltransferase
Ac3H11_4032		scaffold5/0	273617	274927	+	1	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase (EC 6.3.2.-)
Ac3H11_4033		scaffold5/0	274987	275286	-	1	FIG00933378: hypothetical protein
Ac3H11_4034		scaffold5/0	275430	276551	-	1	2-keto-3-deoxy-D-arabino-heptulosonate-7- phosphate synthase I alpha (EC 2.5.1.54)
Ac3H11_4035		scaffold5/0	276836	277423	-	1	FIG00347448: hypothetical protein
Ac3H11_4036		scaffold5/0	277478	278962	-	1	TldD protein, part of TldE/TldD proteolytic complex
Ac3H11_4037		scaffold5/0	279043	279384	-	1	hypothetical protein
Ac3H11_4038		scaffold5/0	279486	280658	-	1	Rod shape-determining protein RodA
Ac3H11_4039		scaffold5/0	280709	283147	-	1	Predicted signal transduction protein
Ac3H11_4040		scaffold5/0	283248	283871	+	1	Putative esterase, FIGfam005057
Ac3H11_4041		scaffold5/0	283924	285555	-	1	Lipid A core - O-antigen ligase and related enzymes
Ac3H11_4042		scaffold5/0	285668	287746	+	1	Exoribonuclease II (EC 3.1.13.1)
Ac3H11_4043		scaffold5/0	287772	288632	+	1	TonB, C-terminal precursor
Ac3H11_4044		scaffold5/0	288754	289608	+	1	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)
Ac3H11_4045		scaffold5/0	289627	290361	+	1	Monofunctional biosynthetic peptidoglycan transglycosylase (EC 2.4.2.-)
Ac3H11_4046		scaffold5/0	290739	292187	-	1	cytochrome P450
Ac3H11_4047		scaffold5/0	292246	293148	+	1	transcriptional regulator, AraC family
Ac3H11_4048		scaffold5/0	293213	293998	+	1	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
Ac3H11_4049		scaffold5/0	294084	295076	+	1	Phosphatidate cytidylyltransferase (EC 2.7.7.41)
Ac3H11_4050		scaffold5/0	295136	295684	+	1	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)
Ac3H11_4051		scaffold5/0	295721	296206	-	1	FIG00348861: hypothetical protein
Ac3H11_4052		scaffold5/0	296278	297426	+	1	Bacterial luciferase family protein
Ac3H11_4053		scaffold5/0	297440	298498	-	1	COG3210: Large exoproteins involved in heme utilization or adhesion
Ac3H11_4054		scaffold5/0	298469	299737	+	1	General secretion pathway protein F / Type II secretory pathway, component PulF
Ac3H11_4055		scaffold5/0	299742	300677	+	1	5'-nucleotidase (EC 3.1.3.5)
Ac3H11_4056		scaffold5/0	300736	301095	+	1	Probable calcium-binding signal peptide protein
Ac3H11_4057		scaffold5/0	301179	301556	-	1	FIG00581394: hypothetical protein
Ac3H11_4058		scaffold5/0	301960	302469	-	1	DUF1854 domain-containing protein
Ac3H11_4059		scaffold5/0	302477	304783	-	1	Lipid A export ATP-binding/permease protein MsbA
Ac3H11_4060		scaffold5/0	305025	307217	+	1	Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30)
Ac3H11_4061		scaffold5/0	307312	309891	+	1	Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30)
Ac3H11_4062		scaffold5/0	309888	310394	+	1	Conserved uncharacterized protein CreA
Ac3H11_4063		scaffold5/0	310515	311162	-	1	2-hydroxychromene-2-carboxylate isomerase/DsbA-like thioredoxin domain
Ac3H11_4064		scaffold5/0	312013	313524	-	1	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)
Ac3H11_4065		scaffold5/0	313870	314889	+	1	FIG00349255: hypothetical protein
Ac3H11_4066		scaffold5/0	315148	316515	+	1	Light-harvesting LHII, alpha subunit B / Histone protein
Ac3H11_4067		scaffold5/0	316502	317290	-	1	FIG084569: hydrolase, alpha/beta fold family
Ac3H11_4068		scaffold5/0	317307	318311	-	1	FIG011155: Zinc carboxypeptidase-related protein
Ac3H11_4069		scaffold5/0	318538	318660	+	1	hypothetical protein
Ac3H11_4070		scaffold5/0	318635	318796	+	1	hypothetical protein
Ac3H11_4071		scaffold5/0	318839	320572	-	1	hypothetical protein
Ac3H11_4072		scaffold5/0	320779	320976	-	1	hypothetical protein
