locusId	sysName	scaffoldId	begin	end	strand	type	desc
GFF73	PS417_00370	CP007637	72707	73426	-	1	hypothetical protein
GFF74	PS417_00375	CP007637	73464	74252	-	1	membrane protein
GFF75	PS417_00380	CP007637	74245	75030	-	1	zinc ABC transporter ATP-binding protein
GFF76	PS417_00385	CP007637	75030	75512	-	1	Fur family transcriptional regulator
GFF77	PS417_00390	CP007637	75580	76500	+	1	ABC transporter substrate-binding protein
GFF78	PS417_00395	CP007637	76603	77556	-	1	serine kinase
GFF79	PS417_00400	CP007637	77613	77903	-	1	hypothetical protein
GFF80	PS417_00405	CP007637	77978	80755	+	1	DNA polymerase I
GFF81	PS417_00410	CP007637	81025	81666	-	1	GTP-binding protein
GFF82	PS417_00415	CP007637	81859	82161	+	1	cytochrome
GFF83	PS417_00420	CP007637	82196	82822	+	1	cytochrome C
GFF84	PS417_00425	CP007637	82991	83626	+	1	thiol:disulfide interchange protein
GFF85	PS417_00430	CP007637	83637	84515	+	1	endonuclease
GFF86	PS417_00435	CP007637	84512	86566	+	1	DeoR faimly transcriptional regulator
GFF87	PS417_00440	CP007637	86655	87431	+	1	N-acetylmuramoyl-L-alanine amidase
GFF88	PS417_00445	CP007637	87428	89215	-	1	histidine kinase
GFF89	PS417_00450	CP007637	89226	90572	-	1	chemotaxis protein CheY
GFF90	PS417_00455	CP007637	90949	91233	+	1	hypothetical protein
GFF91	PS417_00460	CP007637	91313	91477	+	1	membrane protein
GFF92	PS417_00465	CP007637	91480	91947	+	1	hypothetical protein
GFF93	PS417_00470	CP007637	92676	94007	+	1	glutamate:protein symporter
GFF94	PS417_00475	CP007637	94106	95335	+	1	membrane protein
GFF95	PS417_00480	CP007637	95439	96050	-	1	hypothetical protein
GFF96	PS417_00485	CP007637	96047	96985	-	1	ABC transporter permease
GFF97	PS417_00490	CP007637	96987	97790	-	1	iron ABC transporter ATP-binding protein
GFF98	PS417_00495	CP007637	97787	98935	-	1	ABC transporter permease
GFF99	PS417_00500	CP007637	98990	100021	-	1	membrane protein
GFF100	PS417_00505	CP007637	100094	101476	-	1	peptidase M16
GFF101	PS417_00510	CP007637	101534	103192	-	1	membrane protein
GFF102	PS417_00515	CP007637	103404	104171	-	1	membrane protein
GFF103	PS417_00520	CP007637	104240	105547	-	1	citrate transporter
GFF104	PS417_00525	CP007637	105924	107885	-	1	hypothetical protein
GFF105	PS417_00530	CP007637	107882	108202	-	1	hypothetical protein
GFF106	PS417_00535	CP007637	108229	108537	-	1	Holliday junction resolvase
GFF107	PS417_00540	CP007637	108618	108938	-	1	hypothetical protein
GFF108	PS417_00545	CP007637	109075	109260	-	1	hypothetical protein
GFF109	PS417_00550	CP007637	109524	109739	-	1	hypothetical protein
GFF110	PS417_00555	CP007637	110057	111550	-	1	acetyl-CoA hydrolase
GFF111	PS417_00560	CP007637	111730	113166	-	1	NAD synthetase
GFF112	PS417_00565	CP007637	113166	113486	-	1	NAD(P) transhydrogenase
GFF113	PS417_00570	CP007637	113502	114623	-	1	NADP transhydrogenase subunit alpha
GFF114	PS417_00575	CP007637	115076	115975	-	1	LysR family transcriptional regulator
GFF115	PS417_00580	CP007637	116133	117314	+	1	acyl-CoA dehydrogenase
GFF116	PS417_00585	CP007637	117327	118547	+	1	CoA-transferase
GFF117	PS417_00590	CP007637	118960	119075	+	2	5S ribosomal RNA
GFF118	PS417_00595	CP007637	119360	121240	+	1	chemotaxis protein
GFF119	PS417_00600	CP007637	121286	121744	-	1	polyketide cyclase
GFF120	PS417_00605	CP007637	121763	125140	-	1	peptide transporter
GFF121	PS417_00610	CP007637	125137	126084	-	1	aminobenzoate oxygenase
GFF122	PS417_00615	CP007637	126081	126839	-	1	hypothetical protein
GFF123	PS417_00620	CP007637	127170	127880	-	1	GntR family transcriptional regulator
GFF124	PS417_00625	CP007637	128247	129140	+	1	taurine dioxygenase
GFF125	PS417_00630	CP007637	129155	130180	+	1	nitrate ABC transporter substrate-binding protein
GFF126	PS417_00635	CP007637	130182	131033	+	1	sulfonate ABC transporter ATP-binding protein
GFF127	PS417_00640	CP007637	131045	131893	+	1	ABC transporter permease
GFF128	PS417_00645	CP007637	131993	132619	+	1	hypothetical protein
GFF129	PS417_00650	CP007637	132672	133592	+	1	LysR family transcriptional regulator
GFF130	PS417_00655	CP007637	133695	135230	+	1	DSBA oxidoreductase
GFF131	PS417_00660	CP007637	135246	136304	+	1	DSBA oxidoreductase
GFF132	PS417_00665	CP007637	136301	137746	+	1	RND transporter
GFF133	PS417_00670	CP007637	137821	138330	+	1	RNA polymerase sigma factor
GFF134	PS417_00675	CP007637	138327	139277	+	1	iron dicitrate transport regulator FecR
GFF135	PS417_00680	CP007637	139370	141823	+	1	TonB-dependent receptor
GFF136	PS417_00685	CP007637	141954	142658	-	1	hypothetical protein
GFF137	PS417_00690	CP007637	142655	144823	-	1	hypothetical protein
GFF138	PS417_00695	CP007637	144992	146596	+	1	membrane protein
GFF139	PS417_00700	CP007637	146630	146875	+	1	hypothetical protein
GFF140	PS417_00705	CP007637	147113	147523	+	1	MarR family transcriptional regulator
GFF141	PS417_00710	CP007637	147520	149598	+	1	fusaric acid resistance protein
GFF142	PS417_00715	CP007637	149595	149804	+	1	membrane protein
GFF143	PS417_00720	CP007637	149801	150691	+	1	membrane protein
GFF144	PS417_00725	CP007637	150688	152130	+	1	RND transporter
GFF145	PS417_00730	CP007637	152212	152844	+	1	NADH:ubiquinone oxidoreductase subunit N
GFF146	PS417_00735	CP007637	152992	154488	+	1	hypothetical protein
GFF147	PS417_00740	CP007637	154789	157269	+	1	membrane protein
GFF148	PS417_00745	CP007637	157282	159279	+	1	outer membrane N-deacetylase
GFF149	PS417_00750	CP007637	159282	160622	+	1	N-glycosyltransferase
GFF150	PS417_00755	CP007637	160625	161107	+	1	biofilm PGA synthesis protein PgaD
GFF151	PS417_00760	CP007637	161475	163196	+	1	ShlB family hemolysin secretion/activation protein
GFF152	PS417_00765	CP007637	163228	170496	+	1	filamentous hemagglutinin
GFF153	PS417_00770	CP007637	171401	173989	+	1	autotransporter
GFF154	PS417_00775	CP007637	174053	174640	-	1	hypothetical protein
GFF155	PS417_00780	CP007637	174656	175267	-	1	hypothetical protein
GFF156	PS417_00785	CP007637	175540	176121	+	1	hypothetical protein
GFF157	PS417_00790	CP007637	176162	176842	+	1	curli production assembly protein CsgG
GFF158	PS417_00795	CP007637	176884	177246	+	1	lipoprotein
GFF159	PS417_00800	CP007637	177243	177893	+	1	lipoprotein
GFF160	PS417_00805	CP007637	178006	179646	+	1	hypothetical protein
GFF161	PS417_00810	CP007637	179799	180371	+	1	RNA polymerase sigma factor
GFF162	PS417_00815	CP007637	180368	180961	+	1	hypothetical protein
GFF163	PS417_00820	CP007637	181253	181504	-	1	hypothetical protein
GFF164	PS417_00825	CP007637	182395	183564	+	1	recombinase RecF
GFF165	PS417_00830	CP007637	183570	184313	+	1	hypothetical protein
GFF166	PS417_00835	CP007637	184797	185834	-	1	hypothetical protein
GFF167	PS417_00840	CP007637	186254	190063	+	1	hypothetical protein
GFF168	PS417_00845	CP007637	190140	190505	-	1	transcriptional regulator
GFF169	PS417_00850	CP007637	190575	190763	-	1	hypothetical protein
GFF170	PS417_00855	CP007637	190726	191670	-	1	chromosome segregation protein SMC
GFF171	PS417_00860	CP007637	191763	194669	-	1	hypothetical protein
GFF172	PS417_00865	CP007637	194666	194938	-	1	hypothetical protein
GFF173	PS417_00870	CP007637	194935	195219	-	1	hypothetical protein
GFF174	PS417_00875	CP007637	195747	196052	-	1	hypothetical protein
GFF175	PS417_00880	CP007637	196831	197124	-	1	hypothetical protein
GFF176	PS417_00885	CP007637	197380	198615	-	1	integrase
GFF177	PS417_00890	CP007637	198783	198859	-	5	tRNA-Arg
GFF178	PS417_00895	CP007637	199231	200673	+	1	succinate-semialdehyde dehydrogenase
GFF179	PS417_00900	CP007637	200854	202131	+	1	4-aminobutyrate aminotransferase
GFF180	PS417_00905	CP007637	202271	203479	+	1	histidine kinase
GFF181	PS417_00910	CP007637	203482	204483	-	1	diguanylate cyclase
GFF182	PS417_00915	CP007637	204672	205856	-	1	aminotransferase
GFF183	PS417_00920	CP007637	206023	207936	+	1	diguanylate cyclase
GFF184	PS417_00925	CP007637	208148	208330	+	1	hypothetical protein
GFF185	PS417_00930	CP007637	208404	209414	+	1	ABC transporter permease
GFF186	PS417_00935	CP007637	209573	210391	+	1	sulfate ABC transporter permease
GFF187	PS417_00940	CP007637	210405	211277	+	1	sulfate ABC transporter permease
GFF188	PS417_00945	CP007637	211281	212261	+	1	sulfate ABC transporter ATP-binding protein
GFF189	PS417_00950	CP007637	212332	212856	-	1	membrane protein
GFF190	PS417_00955	CP007637	212940	213626	+	1	Crp/Fnr family transcriptional regulator
GFF191	PS417_00960	CP007637	213664	214029	+	1	transcriptional regulator
GFF192	PS417_00965	CP007637	214157	215161	-	1	AraC family transcriptional regulator
GFF193	PS417_00970	CP007637	215244	216023	-	1	hypothetical protein
GFF194	PS417_00975	CP007637	216039	216356	+	1	hypothetical protein
GFF195	PS417_00985	CP007637	216493	217662	-	1	MFS transporter
GFF196	PS417_00990	CP007637	217839	218690	+	1	LysR family transcriptional regulator
GFF197	PS417_00995	CP007637	218917	219498	+	1	alpha/beta hydrolase
GFF198	PS417_01000	CP007637	219549	220475	+	1	Fis family transcriptional regulator
GFF199	PS417_01005	CP007637	220602	221384	+	1	methionine ABC transporter substrate-binding protein
GFF200	PS417_01015	CP007637	221869	222534	+	1	polar amino acid ABC transporter permease
GFF201	PS417_01020	CP007637	222515	223174	+	1	glutamine ABC transporter permease
GFF202	PS417_01025	CP007637	223171	223947	+	1	glutamine ABC transporter ATP-binding protein
GFF203	PS417_01030	CP007637	223944	224798	+	1	glutamine ABC transporter substrate-binding protein
GFF204	PS417_01035	CP007637	224898	226058	-	1	ATP-binding protein
GFF205	PS417_01040	CP007637	226180	227262	+	1	RND transporter
GFF206	PS417_01045	CP007637	227259	228329	+	1	RND transporter
GFF207	PS417_01050	CP007637	228326	231391	+	1	ACR family transporter
GFF208	PS417_01055	CP007637	231510	232136	-	1	methyltransferase
GFF209	PS417_01060	CP007637	232560	233204	-	1	ABC transporter permease
GFF210	PS417_01065	CP007637	233194	234309	-	1	ABC transporter
GFF211	PS417_01070	CP007637	234306	235121	-	1	methionine ABC transporter substrate-binding protein
GFF212	PS417_01075	CP007637	235175	236527	-	1	N5,N10-methylene tetrahydromethanopterin reductase
GFF213	PS417_01080	CP007637	236527	237720	-	1	acyl-CoA dehydrogenase
GFF214	PS417_01085	CP007637	237745	238986	-	1	monooxygenase
GFF215	PS417_01090	CP007637	239173	239937	-	1	hypothetical protein
GFF216	PS417_01095	CP007637	240309	241055	-	1	amino acid ABC transporter ATP-binding protein
GFF217	PS417_01100	CP007637	241059	241724	-	1	amino acid ABC transporter permease
GFF218	PS417_01105	CP007637	241724	242518	-	1	cystine transporter subunit
GFF219	PS417_01110	CP007637	242694	243686	-	1	cysteine desulfhydrase
GFF220	PS417_01115	CP007637	243852	244778	+	1	serine acetyltransferase
GFF221	PS417_01120	CP007637	245049	247049	+	1	choline transporter
GFF222	PS417_01125	CP007637	247229	248557	+	1	cysteine desulfhydrase
GFF223	PS417_01130	CP007637	248666	249703	+	1	L-glyceraldehyde 3-phosphate reductase
GFF224	PS417_01135	CP007637	249832	250668	-	1	taurine dioxygenase
GFF225	PS417_01140	CP007637	250683	251519	-	1	taurine ABC transporter permease
GFF226	PS417_01145	CP007637	251516	252295	-	1	taurine transporter ATP-binding subunit
GFF227	PS417_01150	CP007637	252312	253289	-	1	taurine ABC transporter substrate-binding protein
GFF228	PS417_01155	CP007637	253531	255114	-	1	glutamate--cysteine ligase
GFF229	PS417_01160	CP007637	255329	255712	-	1	hypothetical protein
GFF230	PS417_01165	CP007637	255712	258036	-	1	transcription accessory protein
GFF231	PS417_01170	CP007637	258394	259134	+	1	chemotaxis protein CheY
GFF232	PS417_01175	CP007637	259252	260565	+	1	ATPase
GFF233	PS417_01180	CP007637	260706	261611	-	1	ribosomal protein S6 modification protein
GFF234	PS417_01185	CP007637	261608	262090	-	1	ribosomal protein S6 modification protein
GFF235	PS417_01190	CP007637	262104	262883	-	1	diguanylate phosphodiesterase
GFF236	PS417_01195	CP007637	262999	263406	+	1	RNA-binding protein S4
GFF237	PS417_01200	CP007637	263446	264246	-	1	phosphoesterase
GFF238	PS417_01205	CP007637	264351	265253	+	1	molecular chaperone Hsp33
GFF239	PS417_01210	CP007637	265433	266974	+	1	hypothetical protein
GFF240	PS417_01215	CP007637	267031	267882	-	1	membrane protein
GFF241	PS417_01220	CP007637	267911	268267	-	1	hypothetical protein
GFF242	PS417_01230	CP007637	268878	269123	-	1	hypothetical protein
GFF243	PS417_01235	CP007637	269096	269695	-	1	cell division protein Fic
GFF244	PS417_01245	CP007637	270041	271216	+	1	hypothetical protein
GFF245	PS417_01250	CP007637	271501	273438	+	1	ATP-dependent DNA helicase RecQ
GFF246	PS417_01255	CP007637	273461	273892	+	1	thioesterase
GFF247	PS417_01260	CP007637	273918	274397	-	1	hypothetical protein
GFF248	PS417_01265	CP007637	274601	276949	-	1	CbbBc protein
GFF249	PS417_01270	CP007637	276946	277785	-	1	iron ABC transporter substrate-binding protein
GFF250	PS417_01275	CP007637	277883	278770	-	1	LysR family transcriptional regulator
GFF251	PS417_01280	CP007637	278903	279343	+	1	peptidoglycan-binding protein LysM
GFF252	PS417_01285	CP007637	279485	280147	-	1	haloacid dehalogenase
GFF253	PS417_01290	CP007637	280235	280801	+	1	ADP-ribose diphosphatase
GFF254	PS417_01295	CP007637	280798	281634	+	1	adenosine-3'(2'),5'-bisphosphate nucleotidase
GFF255	PS417_01300	CP007637	281761	282216	-	1	thioesterase
GFF256	PS417_01305	CP007637	282243	283619	-	1	Fis family transcriptional regulator
GFF257	PS417_01310	CP007637	283616	285424	-	1	ATPase
GFF258	PS417_01315	CP007637	285461	286330	-	1	dTDP-4-dehydrorhamnose reductase
GFF259	PS417_01320	CP007637	286327	286872	-	1	dTDP-4-dehydrorhamnose 3,5-epimerase
GFF260	PS417_01325	CP007637	286869	287744	-	1	glucose-1-phosphate thymidylyltransferase
GFF261	PS417_01330	CP007637	287741	288823	-	1	dTDP-glucose 4,6-dehydratase
GFF262	PS417_01335	CP007637	288975	291875	+	1	hypothetical protein
GFF263	PS417_01340	CP007637	291997	293103	+	1	agmatine deiminase
GFF264	PS417_01345	CP007637	293337	293555	+	1	hypothetical protein
GFF265	PS417_01350	CP007637	293594	295681	-	1	TonB-dependent receptor
GFF266	PS417_01355	CP007637	296093	297409	+	1	membrane protein
GFF267	PS417_01360	CP007637	297612	297815	+	1	4-oxalocrotonate tautomerase
GFF268	PS417_01365	CP007637	297836	298537	+	1	3-oxoacyl-ACP reductase
GFF269	PS417_01370	CP007637	298541	300118	-	1	peptidase M48
GFF270	PS417_01375	CP007637	300133	300498	-	1	hypothetical protein
GFF271	PS417_01380	CP007637	300536	301876	-	1	nucleotide cyclase
GFF272	PS417_01385	CP007637	302396	303328	+	1	NAD-dependent dehydratase
GFF273	PS417_01390	CP007637	303391	306204	+	1	PbsX family transcriptional regulator
GFF274	PS417_01395	CP007637	306182	309781	+	1	biofilm formation protein PelB
GFF275	PS417_01400	CP007637	309808	310326	+	1	hypothetical protein
GFF276	PS417_01405	CP007637	310332	311699	+	1	sugar transporter
GFF277	PS417_01410	CP007637	311677	312672	+	1	transporter
GFF278	PS417_01415	CP007637	312662	314176	+	1	glycosyl transferase family 1
GFF279	PS417_01420	CP007637	314177	315547	+	1	histidine kinase
GFF280	PS417_01425	CP007637	315999	316868	+	1	AraC family transcriptional regulator
GFF281	PS417_01430	CP007637	317402	319762	-	1	chromosome segregation protein SMC
GFF282	PS417_01435	CP007637	319759	320478	-	1	hypothetical protein
GFF283	PS417_01440	CP007637	320468	321907	-	1	hypothetical protein
GFF284	PS417_01445	CP007637	322197	322472	-	1	hypothetical protein
GFF285	PS417_01450	CP007637	322469	323449	-	1	integrase
GFF286	PS417_01460	CP007637	325847	325922	-	5	tRNA-Thr
GFF287	PS417_01465	CP007637	326046	326279	-	1	hypothetical protein
GFF288	PS417_01470	CP007637	326628	327578	+	1	cell division protein FtsQ
GFF289	PS417_01475	CP007637	327786	328706	+	1	cell division protein FtsQ
GFF290	PS417_01480	CP007637	328947	330134	-	1	SAM-dependent methyltransferase
GFF291	PS417_01485	CP007637	330115	330804	-	1	ABC transporter permease
GFF292	PS417_01490	CP007637	330843	331538	-	1	ABC transporter permease
GFF293	PS417_01495	CP007637	331613	332365	-	1	amino acid ABC transporter
GFF294	PS417_01500	CP007637	332379	333152	-	1	amino acid transporter
GFF295	PS417_01505	CP007637	333707	335098	+	1	gamma-aminobutyrate transporter
GFF296	PS417_01510	CP007637	335207	335620	-	1	hypothetical protein
GFF297	PS417_01515	CP007637	335633	336577	-	1	alpha/beta hydrolase
GFF298	PS417_01520	CP007637	336753	337718	+	1	arsenic resistance protein
GFF299	PS417_01525	CP007637	337806	339398	+	1	membrane protein
GFF300	PS417_01530	CP007637	339518	340075	+	1	hypothetical protein
GFF301	PS417_01535	CP007637	340217	340292	-	5	tRNA-Phe
GFF302	PS417_01540	CP007637	340396	340668	-	1	iron transporter
GFF303	PS417_01545	CP007637	340665	341732	-	1	adenine glycosylase
GFF304	PS417_01550	CP007637	341729	343939	-	1	cell envelope biogenesis protein AsmA
GFF305	PS417_01555	CP007637	344265	345926	+	1	MFS transporter
GFF306	PS417_01560	CP007637	346158	346751	+	1	imidazoleglycerol-phosphate dehydratase
GFF307	PS417_01565	CP007637	346751	347389	+	1	imidazole glycerol phosphate synthase
GFF308	PS417_01570	CP007637	347390	347647	+	1	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GFF309	PS417_01575	CP007637	347687	348424	+	1	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GFF310	PS417_01580	CP007637	348434	349204	+	1	imidazole glycerol phosphate synthase
GFF311	PS417_01585	CP007637	349271	350026	+	1	amino acid ABC transporter substrate-binding protein
GFF312	PS417_01590	CP007637	350077	350850	-	1	polysaccharide deacetylase
GFF313	PS417_01595	CP007637	350852	352168	-	1	peptidase S41
GFF314	PS417_01600	CP007637	352199	353494	-	1	peptidase M23
GFF315	PS417_01605	CP007637	353754	355280	-	1	phosphoglycerate mutase
GFF316	PS417_01610	CP007637	355432	355845	+	1	sulfurtransferase
GFF317	PS417_01615	CP007637	355847	356101	+	1	glutaredoxin
GFF318	PS417_01620	CP007637	356143	356622	+	1	preprotein translocase subunit SecB
GFF319	PS417_01625	CP007637	356742	357197	-	1	rRNA methylase
GFF320	PS417_01630	CP007637	357196	357636	+	1	hypothetical protein
GFF321	PS417_01635	CP007637	358169	359605	-	1	nitrogen regulation protein NR(I)
GFF322	PS417_01640	CP007637	359602	360687	-	1	histidine kinase
GFF323	PS417_01645	CP007637	360975	361400	-	1	cupin
GFF324	PS417_01650	CP007637	361478	362014	-	1	chorismate mutase
GFF325	PS417_01655	CP007637	362165	363571	-	1	glutamine synthetase
GFF326	PS417_01660	CP007637	363906	365360	+	1	tRNA s(4)U8 sulfurtransferase
GFF327	PS417_01665	CP007637	365500	367320	+	1	GTP-binding protein TypA
GFF328	PS417_01670	CP007637	367527	367961	-	1	Fe-S-oxidoreductase
GFF329	PS417_01675	CP007637	368200	370650	+	1	maltodextrin phosphorylase
GFF330	PS417_01680	CP007637	370851	373922	+	1	membrane protein
GFF331	PS417_01685	CP007637	373922	375277	+	1	membrane protein
GFF332	PS417_01690	CP007637	375386	376396	+	1	fructose 1,6-bisphosphatase
GFF333	PS417_01695	CP007637	376573	376827	+	1	hypothetical protein
GFF334	PS417_01700	CP007637	376858	377427	+	1	lipocalin
GFF335	PS417_01705	CP007637	377544	378908	-	1	N-formimino-L-glutamate deiminase
GFF336	PS417_01710	CP007637	379017	379766	+	1	histidine utilization repressor
GFF337	PS417_01715	CP007637	379763	380323	+	1	hypothetical protein
GFF338	PS417_01720	CP007637	380729	382399	+	1	urocanate hydratase
GFF339	PS417_01725	CP007637	382541	383998	+	1	sulfonate ABC transporter substrate-binding protein
GFF340	PS417_01730	CP007637	384068	385033	+	1	histidine ABC transporter substrate-binding protein
GFF341	PS417_01735	CP007637	385105	385956	+	1	ABC transporter permease
GFF342	PS417_01745	CP007637	386938	388446	+	1	histidine ammonia-lyase
GFF343	PS417_01750	CP007637	388485	390017	+	1	histidine ammonia-lyase
GFF344	PS417_01755	CP007637	390179	391588	+	1	proline-specific permease
GFF345	PS417_01760	CP007637	391604	392809	+	1	imidazolonepropionase
GFF346	PS417_01765	CP007637	392822	393622	+	1	N-formylglutamate amidohydrolase
GFF347	PS417_01770	CP007637	393752	394687	+	1	glycine/betaine ABC transporter substrate-binding protein
GFF348	PS417_01775	CP007637	394841	395770	+	1	lipase
GFF349	PS417_01780	CP007637	395874	396845	+	1	proline iminopeptidase
GFF350	PS417_01785	CP007637	396842	397279	+	1	D-tyrosyl-tRNA(Tyr) deacylase
GFF351	PS417_01790	CP007637	397546	399282	+	1	glucan biosynthesis protein G
GFF352	PS417_01795	CP007637	399275	401845	+	1	glucosyltransferase MdoH
GFF353	PS417_01800	CP007637	402032	402832	+	1	amino acid ABC transporter substrate-binding protein
GFF354	PS417_01805	CP007637	403052	403849	+	1	amino acid ABC transporter substrate-binding protein
GFF355	PS417_01810	CP007637	404012	404971	+	1	ABC transporter permease
GFF356	PS417_01815	CP007637	404964	405698	+	1	peptide ABC transporter ATP-binding protein
GFF357	PS417_01820	CP007637	405715	407622	-	1	chemotaxis protein
GFF358	PS417_01825	CP007637	407805	409721	-	1	chemotaxis protein
GFF359	PS417_01830	CP007637	409809	410516	-	1	16S rRNA methyltransferase
GFF360	PS417_01835	CP007637	410513	411301	-	1	twin-arginine protein translocation system subunit TatC
GFF361	PS417_01840	CP007637	411298	411702	-	1	preprotein translocase
GFF362	PS417_01845	CP007637	411713	411991	-	1	preprotein translocase subunit SecA
GFF363	PS417_01850	CP007637	412018	412350	-	1	phosphoribosyl-ATP pyrophosphatase
