locusId	sysName	scaffoldId	begin	end	strand	type	desc
AMB_RS00265	AMB_RS00265	NC_007626	58799	59899	+	1	DegT/DnrJ/EryC1/StrS family aminotransferase
AMB_RS00270	AMB_RS00270	NC_007626	59829	60560	+	1	hypothetical protein
AMB_RS00275	AMB_RS00275	NC_007626	60553	61668	+	1	DegT/DnrJ/EryC1/StrS family aminotransferase
AMB_RS00280	AMB_RS00280	NC_007626	61665	62087	+	1	WxcM-like domain-containing protein
AMB_RS00285	AMB_RS00285	NC_007626	62084	63028	+	1	NAD-dependent epimerase/dehydratase
AMB_RS23085	AMB_RS23085	NC_007626	63025	64062	+	1	glycosyltransferase family 2 protein
AMB_RS00295	AMB_RS00295	NC_007626	64070	65188	+	1	dTDP-glucose 4,6-dehydratase
AMB_RS00300	AMB_RS00300	NC_007626	65185	66075	+	1	glucose-1-phosphate thymidylyltransferase
AMB_RS00305	AMB_RS00305	NC_007626	66072	67868	+	1	ABC transporter ATP-binding protein
AMB_RS00310	AMB_RS00310	NC_007626	67881	68906	+	1	NAD dependent epimerase/dehydratase
AMB_RS00315	AMB_RS00315	NC_007626	68925	70481	+	1	cytidyltransferase
AMB_RS00320	AMB_RS00320	NC_007626	70502	71494	+	1	UDP-glucose 4-epimerase
AMB_RS00325	AMB_RS00325	NC_007626	71505	72116	+	1	hypothetical protein
AMB_RS00330	AMB_RS00330	NC_007626	72091	73149	+	1	aminoglycoside phosphotransferase family protein
AMB_RS00335	AMB_RS00335	NC_007626	73178	74005	+	1	transketolase
AMB_RS00340	AMB_RS00340	NC_007626	74005	74922	+	1	transketolase
AMB_RS00345	AMB_RS00345	NC_007626	74922	75731	+	1	hypothetical protein
AMB_RS00350	AMB_RS00350	NC_007626	75731	76135	+	1	hypothetical protein
AMB_RS00355	AMB_RS00355	NC_007626	76111	77175	+	1	radical SAM protein
AMB_RS00360	AMB_RS00360	NC_007626	77185	77847	+	1	class I SAM-dependent methyltransferase
AMB_RS23815	AMB_RS23815	NC_007626	77844	79100	+	1	TIGR04372 family glycosyltransferase
AMB_RS00365	AMB_RS00365	NC_007626	79158	80210	+	1	radical SAM protein
AMB_RS00370	AMB_RS00370	NC_007626	80191	82155	+	1	hypothetical protein
AMB_RS00375	AMB_RS00375	NC_007626	82152	83264	+	1	acetyltransferase
AMB_RS00380	AMB_RS00380	NC_007626	83350	84480	+	1	DegT/DnrJ/EryC1/StrS family aminotransferase
AMB_RS00385	AMB_RS00385	NC_007626	84493	84972	+	1	cupin fold metalloprotein, WbuC family
AMB_RS00390	AMB_RS00390	NC_007626	84976	85995	+	1	NAD-dependent dehydratase
AMB_RS00395	AMB_RS00395	NC_007626	86013	87155	+	1	pyridoxal-5'-phosphate-dependent protein
AMB_RS00400	AMB_RS00400	NC_007626	87152	88324	+	1	UDP-N-acetylglucosamine 2-epimerase (hydrolyzing)
AMB_RS00405	AMB_RS00405	NC_007626	88329	89381	+	1	N-acetylneuraminate synthase
AMB_RS00410	AMB_RS00410	NC_007626	89363	90535	+	1	class I SAM-dependent methyltransferase
AMB_RS00415	AMB_RS00415	NC_007626	90539	91252	+	1	histidinol-phosphatase
AMB_RS00420	AMB_RS00420	NC_007626	91177	92289	+	1	hypothetical protein
AMB_RS23090	AMB_RS23090	NC_007626	92286	93182	+	1	NAD(P)-dependent oxidoreductase
AMB_RS00430	AMB_RS00430	NC_007626	93179	94228	+	1	CBS domain-containing protein
AMB_RS00435	AMB_RS00435	NC_007626	94326	96215	+	1	B12-binding domain-containing radical SAM protein
AMB_RS00440	AMB_RS00440	NC_007626	96266	98272	+	1	hypothetical protein
AMB_RS00445	AMB_RS00445	NC_007626	98272	98976	+	1	acylneuraminate cytidylyltransferase family protein
AMB_RS00450	AMB_RS00450	NC_007626	99030	100166	+	1	radical SAM protein
AMB_RS00455	AMB_RS00455	NC_007626	100115	100942	+	1	KR domain-containing protein
AMB_RS00460	AMB_RS00460	NC_007626	100939	101616	+	1	acylneuraminate cytidylyltransferase family protein
AMB_RS00465	AMB_RS00465	NC_007626	101627	103873	+	1	CBS domain-containing protein
AMB_RS00470	AMB_RS00470	NC_007626	103909	104850	+	1	hypothetical protein
AMB_RS00475	AMB_RS00475	NC_007626	104855	106342	+	1	MBOAT family protein
AMB_RS00480	AMB_RS00480	NC_007626	106437	107186	+	1	methyltransferase domain-containing protein
AMB_RS00485	AMB_RS00485	NC_007626	107213	108256	-	1	hypothetical protein
AMB_RS00490	AMB_RS00490	NC_007626	108425	110596	+	1	hypothetical protein
AMB_RS00495	AMB_RS00495	NC_007626	110651	112477	-	1	hypothetical protein
AMB_RS00500	AMB_RS00500	NC_007626	112647	114548	+	1	polysaccharide biosynthesis protein
AMB_RS00505	AMB_RS00505	NC_007626	114574	116154	+	1	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase PurH
AMB_RS00510	AMB_RS00510	NC_007626	116221	117342	+	1	glycosyltransferase family 1 protein
AMB_RS00515	AMB_RS00515	NC_007626	117353	118456	-	1	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)
AMB_RS00520	AMB_RS00520	NC_007626	118468	119088	-	1	SIS domain-containing protein
AMB_RS00525	AMB_RS00525	NC_007626	119094	120392	-	1	O-antigen ligase family protein
AMB_RS00530	AMB_RS00530	NC_007626	120389	122272	-	1	asparagine synthase (glutamine-hydrolyzing)
AMB_RS00535	AMB_RS00535	NC_007626	122413	122892	+	1	N-acetyltransferase
AMB_RS00540	AMB_RS00540	NC_007626	122895	124298	+	1	hypothetical protein
AMB_RS00545	AMB_RS00545	NC_007626	124302	125303	+	1	nucleoside-diphosphate sugar epimerase
AMB_RS00550	AMB_RS00550	NC_007626	125307	127205	-	1	DUF751 domain-containing protein
AMB_RS00555	AMB_RS00555	NC_007626	127202	128143	-	1	glycosyltransferase
AMB_RS00560	AMB_RS00560	NC_007626	128152	129339	-	1	DegT/DnrJ/EryC1/StrS family aminotransferase
AMB_RS00565	AMB_RS00565	NC_007626	129461	130039	+	1	acyltransferase
AMB_RS23095	AMB_RS23095	NC_007626	131919	132917	+	1	class I SAM-dependent methyltransferase
AMB_RS00580	AMB_RS00580	NC_007626	132987	134021	+	1	glycosyltransferase
AMB_RS00585	AMB_RS00585	NC_007626	134161	134868	+	1	hypothetical protein
AMB_RS00590	AMB_RS00590	NC_007626	134896	135693	+	1	radical SAM protein
AMB_RS00595	AMB_RS00595	NC_007626	135697	137157	+	1	B12-binding domain-containing radical SAM protein
AMB_RS00600	AMB_RS00600	NC_007626	137193	139112	+	1	asparagine synthase (glutamine-hydrolyzing)
AMB_RS00605	AMB_RS00605	NC_007626	139109	140809	+	1	hypothetical protein
AMB_RS00610	AMB_RS00610	NC_007626	140950	141732	+	1	glucose-1-phosphate cytidylyltransferase
AMB_RS00615	AMB_RS00615	NC_007626	141729	142685	+	1	nucleoside-diphosphate sugar epimerase
AMB_RS00620	AMB_RS00620	NC_007626	142699	143727	+	1	NAD-dependent dehydratase
AMB_RS00625	AMB_RS00625	NC_007626	143837	144346	+	1	dTDP-4-dehydrorhamnose 3,5-epimerase
AMB_RS00630	AMB_RS00630	NC_007626	144346	145230	+	1	glycosyl transferase
AMB_RS00635	AMB_RS00635	NC_007626	145312	146325	+	1	gfo/Idh/MocA family oxidoreductase
AMB_RS00640	AMB_RS00640	NC_007626	146342	147442	+	1	DegT/DnrJ/EryC1/StrS family aminotransferase
AMB_RS23820	AMB_RS23820	NC_007626	147473	148933	-	1	hypothetical protein
AMB_RS00650	AMB_RS00650	NC_007626	148922	150187	+	1	hypothetical protein
AMB_RS00655	AMB_RS00655	NC_007626	150184	151299	+	1	histidinol-phosphate aminotransferase family protein
AMB_RS00660	AMB_RS00660	NC_007626	151296	152384	+	1	gfo/Idh/MocA family oxidoreductase
AMB_RS00665	AMB_RS00665	NC_007626	152387	153427	+	1	gfo/Idh/MocA family oxidoreductase
AMB_RS00670	AMB_RS00670	NC_007626	153441	154208	+	1	3-deoxy-manno-octulosonate cytidylyltransferase
AMB_RS00675	AMB_RS00675	NC_007626	154213	154929	+	1	KR domain-containing protein
AMB_RS00680	AMB_RS00680	NC_007626	154934	155992	+	1	3-dehydroquinate synthase
AMB_RS00685	AMB_RS00685	NC_007626	155989	156945	+	1	phosphoglycerate dehydrogenase
AMB_RS00690	AMB_RS00690	NC_007626	156842	158740	+	1	hypothetical protein
AMB_RS00695	AMB_RS00695	NC_007626	158768	159712	-	1	gfo/Idh/MocA family oxidoreductase
AMB_RS00700	AMB_RS00700	NC_007626	159690	160751	-	1	nucleoside-diphosphate sugar epimerase
AMB_RS00705	AMB_RS00705	NC_007626	160751	161995	-	1	class I SAM-dependent methyltransferase
AMB_RS00710	AMB_RS00710	NC_007626	162000	162479	-	1	cupin domain-containing protein
AMB_RS00715	AMB_RS00715	NC_007626	162492	163199	-	1	glycosyltransferase family 2 protein
AMB_RS00720	AMB_RS00720	NC_007626	163344	165542	-	1	hypothetical protein
AMB_RS00725	AMB_RS00725	NC_007626	165539	166516	-	1	glycosyltransferase family 9 protein
AMB_RS00730	AMB_RS00730	NC_007626	166520	167791	-	1	nucleotide sugar dehydrogenase
AMB_RS00735	AMB_RS00735	NC_007626	167871	169130	-	1	glycosyltransferase WbuB
AMB_RS00740	AMB_RS00740	NC_007626	169112	169660	-	1	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
AMB_RS00745	AMB_RS00745	NC_007626	169657	170952	-	1	MFS transporter
AMB_RS00750	AMB_RS00750	NC_007626	171041	171994	-	1	NAD-dependent epimerase/dehydratase family protein
AMB_RS00755	AMB_RS00755	NC_007626	172059	173099	-	1	hypothetical protein
AMB_RS00760	AMB_RS00760	NC_007626	173105	173860	-	1	glycosyltransferase family 2 protein
AMB_RS00765	AMB_RS00765	NC_007626	173857	175008	-	1	glycosyl transferase
AMB_RS00770	AMB_RS00770	NC_007626	175021	175716	-	1	polysaccharide deacetylase family protein
AMB_RS00775	AMB_RS00775	NC_007626	175817	177124	-	1	DUF2478 domain-containing protein
AMB_RS00780	AMB_RS00780	NC_007626	177163	178149	+	1	GTP 3',8-cyclase MoaA
AMB_RS00785	AMB_RS00785	NC_007626	178136	179317	-	1	hypothetical protein
AMB_RS00790	AMB_RS00790	NC_007626	179319	180770	-	1	MBOAT family protein
AMB_RS00795	AMB_RS00795	NC_007626	180770	181519	-	1	LPS biosynthesis protein
AMB_RS00800	AMB_RS00800	NC_007626	181516	182259	-	1	nucleoside-diphosphate-sugar pyrophosphorylase
AMB_RS00805	AMB_RS00805	NC_007626	182256	182888	-	1	haloacid dehalogenase
AMB_RS00810	AMB_RS00810	NC_007626	182885	183511	-	1	hypothetical protein
AMB_RS00815	AMB_RS00815	NC_007626	183644	184747	+	1	hypothetical protein
AMB_RS00820	AMB_RS00820	NC_007626	184747	185691	+	1	GDP-L-fucose synthase
AMB_RS00825	AMB_RS00825	NC_007626	185728	186495	+	1	NAD(+) kinase
AMB_RS00830	AMB_RS00830	NC_007626	186495	187541	+	1	ammonia monooxygenase
AMB_RS00835	AMB_RS00835	NC_007626	187538	188020	+	1	cupin fold metalloprotein, WbuC family
AMB_RS00840	AMB_RS00840	NC_007626	188194	188670	+	1	DUF992 domain-containing protein
AMB_RS00845	AMB_RS00845	NC_007626	188726	190123	-	1	UDP-N-acetylmuramate--alanine ligase
AMB_RS00850	AMB_RS00850	NC_007626	190174	191019	+	1	LD-carboxypeptidase
AMB_RS00855	AMB_RS00855	NC_007626	191240	192112	+	1	helix-turn-helix domain-containing protein
AMB_RS00860	AMB_RS00860	NC_007626	192144	193736	+	1	NADH-quinone oxidoreductase subunit F
AMB_RS00865	AMB_RS00865	NC_007626	193733	196408	+	1	formate dehydrogenase subunit alpha
AMB_RS00870	AMB_RS00870	NC_007626	196609	197079	+	1	DUF4863 domain-containing protein
AMB_RS00875	AMB_RS00875	NC_007626	197090	197878	+	1	alpha/beta hydrolase
AMB_RS00880	AMB_RS00880	NC_007626	197883	199430	+	1	3,4-dehydroadipyl-CoA semialdehyde dehydrogenase
AMB_RS00885	AMB_RS00885	NC_007626	199634	201286	+	1	2,3-epoxybenzoyl-CoA dihydrolase
AMB_RS00890	AMB_RS00890	NC_007626	201292	202713	+	1	benzoyl-CoA 2,3-epoxidase subunit BoxB
AMB_RS00895	AMB_RS00895	NC_007626	202766	203947	+	1	benzoyl-CoA 2,3-epoxidase subunit BoxA
AMB_RS00900	AMB_RS00900	NC_007626	203931	204407	+	1	acyl-CoA thioesterase
AMB_RS00905	AMB_RS00905	NC_007626	204404	205189	+	1	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase
AMB_RS00910	AMB_RS00910	NC_007626	205242	207341	+	1	indolepyruvate ferredoxin subunit alpha
AMB_RS00915	AMB_RS00915	NC_007626	207338	208846	+	1	indolepyruvate oxidoreductase subunit B
AMB_RS00920	AMB_RS00920	NC_007626	208887	209828	+	1	secretion protein HlyD
AMB_RS00925	AMB_RS00925	NC_007626	209825	210751	+	1	ABC transporter ATP-binding protein
AMB_RS00930	AMB_RS00930	NC_007626	210748	211890	+	1	ABC transporter permease
AMB_RS00935	AMB_RS00935	NC_007626	212045	213376	-	1	methyl-accepting chemotaxis protein
AMB_RS00940	AMB_RS00940	NC_007626	213387	213917	-	1	PAS domain S-box protein
AMB_RS00945	AMB_RS00945	NC_007626	213859	214929	+	1	hypothetical protein
AMB_RS00950	AMB_RS00950	NC_007626	214901	216592	-	1	Serine phosphatase RsbU
AMB_RS00955	AMB_RS00955	NC_007626	216700	218016	-	1	ATP-binding protein
AMB_RS00960	AMB_RS00960	NC_007626	218003	218674	-	1	DNA-binding response regulator
AMB_RS00965	AMB_RS00965	NC_007626	218671	218961	-	1	membrane protein
AMB_RS00970	AMB_RS00970	NC_007626	219197	220033	+	1	DUF1924 domain-containing protein
AMB_RS00975	AMB_RS00975	NC_007626	220033	220494	+	1	hypothetical protein
AMB_RS00980	AMB_RS00980	NC_007626	220580	221104	-	1	hypothetical protein
AMB_RS00985	AMB_RS00985	NC_007626	221256	222242	+	1	D-glycerate dehydrogenase
AMB_RS00990	AMB_RS00990	NC_007626	222307	222831	-	1	hypothetical protein
AMB_RS00995	AMB_RS00995	NC_007626	222950	223396	-	1	hypothetical protein
AMB_RS01000	AMB_RS01000	NC_007626	223383	224183	-	1	molybdopterin-synthase adenylyltransferase MoeB
AMB_RS01005	AMB_RS01005	NC_007626	224260	225219	-	1	cysteine synthase A
AMB_RS01010	AMB_RS01010	NC_007626	225275	225730	-	1	Rrf2 family transcriptional regulator
AMB_RS01015	AMB_RS01015	NC_007626	225736	226191	-	1	dUTP diphosphatase
AMB_RS01020	AMB_RS01020	NC_007626	226191	227393	-	1	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
AMB_RS01025	AMB_RS01025	NC_007626	227557	229215	-	1	molecular chaperone GroEL
AMB_RS01030	AMB_RS01030	NC_007626	229244	229531	-	1	co-chaperone GroES
AMB_RS01035	AMB_RS01035	NC_007626	229764	230453	+	1	DUF2076 domain-containing protein
AMB_RS01040	AMB_RS01040	NC_007626	230625	230867	+	1	DUF1178 domain-containing protein
AMB_RS01045	AMB_RS01045	NC_007626	230992	231528	-	1	NADH-quinone oxidoreductase subunit NuoB
AMB_RS01050	AMB_RS01050	NC_007626	231525	233042	-	1	hydrogenase expression protein HypE
AMB_RS01055	AMB_RS01055	NC_007626	233042	234532	-	1	hydrogenase 4 subunit F
AMB_RS01060	AMB_RS01060	NC_007626	234532	235194	-	1	hydrogenase-4 component E
AMB_RS01065	AMB_RS01065	NC_007626	235194	236141	-	1	formate hydrogenlyase
AMB_RS01070	AMB_RS01070	NC_007626	236293	238302	-	1	hydrogenase 4 subunit B
AMB_RS01075	AMB_RS01075	NC_007626	238562	239836	-	1	phosphoribosylamine--glycine ligase
AMB_RS01080	AMB_RS01080	NC_007626	239367	241433	+	1	exodeoxyribonuclease VII large subunit
AMB_RS01085	AMB_RS01085	NC_007626	241552	242550	-	1	signal recognition particle-docking protein FtsY
AMB_RS01090	AMB_RS01090	NC_007626	242547	243905	-	1	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))- methylthiotransferase MtaB
AMB_RS01095	AMB_RS01095	NC_007626	243902	244756	-	1	diaminopimelate epimerase
AMB_RS01100	AMB_RS01100	NC_007626	244849	246642	+	1	potassium/proton antiporter
AMB_RS01105	AMB_RS01105	NC_007626	246639	247049	+	1	rhodanese-like domain-containing protein
AMB_RS01110	AMB_RS01110	NC_007626	247050	247445	-	1	hypothetical protein
AMB_RS23825	AMB_RS23825	NC_007626	247573	247856	+	7	acylphosphatase
AMB_RS01115	AMB_RS01115	NC_007626	247901	249262	+	1	beta-glucosidase
AMB_RS01120	AMB_RS01120	NC_007626	249324	251747	-	1	HAMP domain-containing protein
AMB_RS01125	AMB_RS01125	NC_007626	252087	253928	-	1	phosphomethylpyrimidine synthase
AMB_RS01130	AMB_RS01130	NC_007626	254144	254941	-	1	hypothetical protein
AMB_RS01135	AMB_RS01135	NC_007626	255019	255207	+	1	hypothetical protein
AMB_RS01140	AMB_RS01140	NC_007626	255168	256097	-	1	LysR family transcriptional regulator
AMB_RS01145	AMB_RS01145	NC_007626	256208	256975	+	1	dioxygenase
AMB_RS01150	AMB_RS01150	NC_007626	257024	257431	+	1	hemerythrin
AMB_RS01155	AMB_RS01155	NC_007626	257445	257831	+	1	hypothetical protein
AMB_RS01160	AMB_RS01160	NC_007626	257818	258912	-	1	glycosyltransferase
AMB_RS01165	AMB_RS01165	NC_007626	258957	259316	+	1	hypothetical protein
AMB_RS01170	AMB_RS01170	NC_007626	259328	260911	+	1	copper export protein
AMB_RS01175	AMB_RS01175	NC_007626	260935	262242	+	1	C4-dicarboxylate ABC transporter
AMB_RS01180	AMB_RS01180	NC_007626	262227	262748	-	1	dihydrofolate reductase
AMB_RS01185	AMB_RS01185	NC_007626	262752	264527	-	1	HD domain-containing protein
AMB_RS01190	AMB_RS01190	NC_007626	264720	266234	+	1	UbiD family decarboxylase
AMB_RS01195	AMB_RS01195	NC_007626	266343	266819	+	1	DUF4237 domain-containing protein
AMB_RS01200	AMB_RS01200	NC_007626	266926	267396	+	1	DUF4237 domain-containing protein
AMB_RS01205	AMB_RS01205	NC_007626	267400	267828	-	1	nucleoside deaminase
AMB_RS01210	AMB_RS01210	NC_007626	267846	268622	-	1	FCD domain-containing protein
AMB_RS01215	AMB_RS01215	NC_007626	268770	272234	+	1	pyruvate carboxylase
AMB_RS01220	AMB_RS01220	NC_007626	272248	273783	+	1	hypothetical protein
AMB_RS01225	AMB_RS01225	NC_007626	273740	274510	-	1	tRNA pseudouridine(38-40) synthase TruA
AMB_RS01230	AMB_RS01230	NC_007626	274510	275427	-	1	methionyl-tRNA formyltransferase
AMB_RS01235	AMB_RS01235	NC_007626	275424	275936	-	1	peptide deformylase
AMB_RS01240	AMB_RS01240	NC_007626	276038	276796	+	1	16S rRNA (uracil(1498)-N(3))-methyltransferase
AMB_RS01245	AMB_RS01245	NC_007626	277114	278799	+	1	methyl-accepting chemotaxis protein
AMB_RS01250	AMB_RS01250	NC_007626	278895	279236	+	1	hypothetical protein
AMB_RS01255	AMB_RS01255	NC_007626	279329	279937	+	1	7-carboxy-7-deazaguanine synthase
AMB_RS01260	AMB_RS01260	NC_007626	279937	280461	+	1	6-carboxytetrahydropterin synthase
AMB_RS01265	AMB_RS01265	NC_007626	280573	281460	+	1	LysR family transcriptional regulator
AMB_RS01270	AMB_RS01270	NC_007626	281571	282662	+	1	4-oxalomesaconate tautomerase
AMB_RS01275	AMB_RS01275	NC_007626	282659	283687	+	1	amidohydrolase
AMB_RS01280	AMB_RS01280	NC_007626	283684	284379	+	1	4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase
AMB_RS01285	AMB_RS01285	NC_007626	284369	285307	+	7	dehydrogenase
AMB_RS01290	AMB_RS01290	NC_007626	285304	286221	+	1	2-pyrone-4,6-dicarboxylate hydrolase
AMB_RS01295	AMB_RS01295	NC_007626	286227	287189	+	1	gfo/Idh/MocA family oxidoreductase
AMB_RS01300	AMB_RS01300	NC_007626	287189	288178	+	1	aldo/keto reductase
AMB_RS01305	AMB_RS01305	NC_007626	288193	288546	+	1	protocatechuate 4,5-dioxygenase subunit alpha
AMB_RS01310	AMB_RS01310	NC_007626	288549	289385	+	1	protocatechuate 3,4-dioxygenase subunit beta
AMB_RS01315	AMB_RS01315	NC_007626	289414	290589	+	1	4-hydroxybenzoate 3-monooxygenase
AMB_RS01320	AMB_RS01320	NC_007626	290708	292105	+	1	MFS transporter
AMB_RS01325	AMB_RS01325	NC_007626	292142	292930	-	1	phosphatase PAP2 family protein
AMB_RS01330	AMB_RS01330	NC_007626	292927	294570	-	1	glycosyltransferase family 39 protein
AMB_RS01335	AMB_RS01335	NC_007626	294728	296539	+	1	methyl-accepting chemotaxis protein
AMB_RS01340	AMB_RS01340	NC_007626	296541	297038	-	1	hypothetical protein
AMB_RS01345	AMB_RS01345	NC_007626	297090	298133	-	1	glycosyltransferase family 1 protein
AMB_RS01350	AMB_RS01350	NC_007626	298061	298897	-	1	UDP-2,3-diacylglucosamine diphosphatase
AMB_RS01355	AMB_RS01355	NC_007626	299119	300000	+	1	sphingosine kinase
AMB_RS01360	AMB_RS01360	NC_007626	300011	300376	-	1	hypothetical protein
AMB_RS01365	AMB_RS01365	NC_007626	300479	302077	+	1	nitroreductase
AMB_RS01370	AMB_RS01370	NC_007626	302052	302240	-	1	hypothetical protein
AMB_RS01375	AMB_RS01375	NC_007626	302424	304010	+	1	peptide chain release factor 3
AMB_RS01380	AMB_RS01380	NC_007626	304061	304411	-	1	hypothetical protein
AMB_RS01385	AMB_RS01385	NC_007626	304480	306093	-	1	HAMP domain-containing protein
AMB_RS01390	AMB_RS01390	NC_007626	306083	306778	-	1	DNA-binding response regulator
AMB_RS01395	AMB_RS01395	NC_007626	307255	307905	+	1	energy-coupling factor ABC transporter permease
AMB_RS01400	AMB_RS01400	NC_007626	307902	308174	+	1	energy-coupling factor ABC transporter substrate-binding protein
AMB_RS01405	AMB_RS01405	NC_007626	308171	308905	+	1	cobalt ECF transporter T component CbiQ
AMB_RS01410	AMB_RS01410	NC_007626	308902	309696	+	1	cobalt ABC transporter
AMB_RS01415	AMB_RS01415	NC_007626	309650	310153	+	1	rhodanese-like domain-containing protein
AMB_RS01420	AMB_RS01420	NC_007626	310261	310524	+	1	hypothetical protein
AMB_RS01425	AMB_RS01425	NC_007626	310575	312614	-	1	bifunctional aldolase/short-chain dehydrogenase
AMB_RS01430	AMB_RS01430	NC_007626	312689	312892	-	1	hypothetical protein
