locusId	sysName	scaffoldId	begin	end	strand	type	desc
RPSI07_RS24080	RPSI07_RS24080	NC_014310	25204	25410	-	1	hypothetical protein
RPSI07_RS00110	RPSI07_RS00110	NC_014310	25898	26746	+	1	hypothetical protein
RPSI07_RS00115	RPSI07_RS00115	NC_014310	26877	27797	-	1	serine dehydratase
RPSI07_RS00120	RPSI07_RS00120	NC_014310	27955	28869	+	1	LysR family transcriptional regulator
RPSI07_RS00125	RPSI07_RS00125	NC_014310	28998	29477	-	1	YbhB/YbcL family Raf kinase inhibitor-like protein
RPSI07_RS00130	RPSI07_RS00130	NC_014310	30057	31487	+	1	carbohydrate porin
RPSI07_RS00135	RPSI07_RS00135	NC_014310	31707	31919	+	1	hypothetical protein
RPSI07_RS00140	RPSI07_RS00140	NC_014310	31957	33600	+	1	divalent metal cation transporter
RPSI07_RS00145	RPSI07_RS00145	NC_014310	33617	35239	-	1	HAMP domain-containing protein
RPSI07_RS00150	RPSI07_RS00150	NC_014310	35311	35916	+	1	DNA-binding response regulator
RPSI07_RS00155	RPSI07_RS00155	NC_014310	35982	39140	-	1	CusA/CzcA family heavy metal efflux RND transporter
RPSI07_RS00160	RPSI07_RS00160	NC_014310	39198	40412	-	1	efflux RND transporter periplasmic adaptor subunit
RPSI07_RS00165	RPSI07_RS00165	NC_014310	40551	42080	+	1	histidine kinase
RPSI07_RS00170	RPSI07_RS00170	NC_014310	42276	44048	+	1	GALA protein
RPSI07_RS00175	RPSI07_RS00175	NC_014310	44162	44815	-	1	protein phosphatase CheZ
RPSI07_RS00180	RPSI07_RS00180	NC_014310	44821	45228	-	1	chemotaxis protein CheY
RPSI07_RS00185	RPSI07_RS00185	NC_014310	45319	45717	+	1	IS5/IS1182 family transposase
RPSI07_RS24085	RPSI07_RS24085	NC_014310	45714	45899	-	1	alpha/beta hydrolase
RPSI07_RS00190	RPSI07_RS00190	NC_014310	46394	46681	-	1	DNA-binding protein
RPSI07_RS24090	RPSI07_RS24090	NC_014310	46815	47192	-	1	GNAT family N-acetyltransferase
RPSI07_RS00200	RPSI07_RS00200	NC_014310	47434	48219	-	1	hypothetical protein
RPSI07_RS00205	RPSI07_RS00205	NC_014310	48477	49295	+	1	class D beta-lactamase
RPSI07_RS00210	RPSI07_RS00210	NC_014310	49542	50189	-	1	DUF2076 domain-containing protein
RPSI07_RS00215	RPSI07_RS00215	NC_014310	50448	52805	+	1	bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase
RPSI07_RS00220	RPSI07_RS00220	NC_014310	52807	53580	+	1	NAD(P)-dependent oxidoreductase
RPSI07_RS00225	RPSI07_RS00225	NC_014310	53577	54191	+	1	MarR family transcriptional regulator
RPSI07_RS00230	RPSI07_RS00230	NC_014310	54188	55039	+	1	enoyl-CoA hydratase
RPSI07_RS00235	RPSI07_RS00235	NC_014310	55041	56237	+	1	acyl-CoA dehydrogenase
RPSI07_RS00240	RPSI07_RS00240	NC_014310	56264	57883	+	1	2-aminobenzoate-CoA ligase
RPSI07_RS00245	RPSI07_RS00245	NC_014310	57880	58290	+	1	acyl-CoA thioesterase
RPSI07_RS00250	RPSI07_RS00250	NC_014310	58328	58720	+	1	RidA family protein
RPSI07_RS00255	RPSI07_RS00255	NC_014310	59035	59316	-	1	hypothetical protein
RPSI07_RS00260	RPSI07_RS00260	NC_014310	59449	59733	-	1	hypothetical protein
RPSI07_RS24095	RPSI07_RS24095	NC_014310	60067	60261	+	1	hypothetical protein
RPSI07_RS00265	RPSI07_RS00265	NC_014310	60388	61701	-	1	MFS transporter
RPSI07_RS00270	RPSI07_RS00270	NC_014310	61912	62217	-	1	putative addiction module antidote protein
RPSI07_RS00275	RPSI07_RS00275	NC_014310	62214	62522	-	1	type II toxin-antitoxin system RelE/ParE family toxin
RPSI07_RS00280	RPSI07_RS00280	NC_014310	62607	63806	-	1	MFS transporter
RPSI07_RS00285	RPSI07_RS00285	NC_014310	63934	64749	-	1	GntR family transcriptional regulator
RPSI07_RS00290	RPSI07_RS00290	NC_014310	64923	65474	-	1	transcriptional regulator
RPSI07_RS00295	RPSI07_RS00295	NC_014310	65606	66202	+	1	GNAT family N-acetyltransferase
RPSI07_RS00300	RPSI07_RS00300	NC_014310	66465	66899	+	1	glyoxalase
RPSI07_RS00305	RPSI07_RS00305	NC_014310	67231	68112	+	1	LysR family transcriptional regulator
RPSI07_RS24100	RPSI07_RS24100	NC_014310	68179	68376	+	1	hypothetical protein
RPSI07_RS00310	RPSI07_RS00310	NC_014310	68373	71756	+	1	hypothetical protein
RPSI07_RS00315	RPSI07_RS00315	NC_014310	71785	73848	-	1	TonB-dependent receptor
RPSI07_RS00320	RPSI07_RS00320	NC_014310	74433	75899	+	1	hypothetical protein
RPSI07_RS23980	RPSI07_RS23980	NC_014310	75865	76185	+	1	hypothetical protein
RPSI07_RS00330	RPSI07_RS00330	NC_014310	76289	77062	+	1	molybdate ABC transporter substrate-binding protein
RPSI07_RS00335	RPSI07_RS00335	NC_014310	77063	78361	-	1	MFS transporter
RPSI07_RS00340	RPSI07_RS00340	NC_014310	78525	79169	+	1	TetR/AcrR family transcriptional regulator
RPSI07_RS00345	RPSI07_RS00345	NC_014310	79275	80246	+	1	MoxR family ATPase
RPSI07_RS00350	RPSI07_RS00350	NC_014310	80254	81297	+	1	DUF58 domain-containing protein
RPSI07_RS00355	RPSI07_RS00355	NC_014310	81294	83306	+	1	DUF3488 domain-containing protein
RPSI07_RS00360	RPSI07_RS00360	NC_014310	83789	84433	+	1	carbonic anhydrase
RPSI07_RS00365	RPSI07_RS00365	NC_014310	84549	86120	+	1	SulP family inorganic anion transporter
RPSI07_RS00370	RPSI07_RS00370	NC_014310	86405	87187	+	1	membrane protein
RPSI07_RS00375	RPSI07_RS00375	NC_014310	87255	87665	+	1	hypothetical protein
RPSI07_RS00380	RPSI07_RS00380	NC_014310	88248	89486	+	1	hypothetical protein
RPSI07_RS00385	RPSI07_RS00385	NC_014310	89579	90766	-	1	2-methylaconitate cis-trans isomerase PrpF
RPSI07_RS00390	RPSI07_RS00390	NC_014310	90763	93360	-	1	Fe/S-dependent 2-methylisocitrate dehydratase AcnD
RPSI07_RS00395	RPSI07_RS00395	NC_014310	93447	94610	-	1	2-methylcitrate synthase
RPSI07_RS00400	RPSI07_RS00400	NC_014310	94645	95541	-	1	methylisocitrate lyase
RPSI07_RS00405	RPSI07_RS00405	NC_014310	95736	97673	+	1	propionate catabolism operon regulatory protein PrpR
RPSI07_RS00410	RPSI07_RS00410	NC_014310	97681	98520	-	1	DUF2242 domain-containing protein
RPSI07_RS24105	RPSI07_RS24105	NC_014310	99019	99231	-	1	hypothetical protein
RPSI07_RS24110	RPSI07_RS24110	NC_014310	99203	99724	-	1	hypothetical protein
RPSI07_RS00415	RPSI07_RS00415	NC_014310	99969	101807	+	1	DNA helicase II
RPSI07_RS24115	RPSI07_RS24115	NC_014310	101908	103425	+	1	hypothetical protein
RPSI07_RS24120	RPSI07_RS24120	NC_014310	104098	104346	+	1	hypothetical protein
RPSI07_RS00420	RPSI07_RS00420	NC_014310	104343	107345	+	1	type VI secretion system tip protein VgrG
RPSI07_RS00425	RPSI07_RS00425	NC_014310	107306	108838	+	1	hypothetical protein
RPSI07_RS00430	RPSI07_RS00430	NC_014310	108842	109894	+	1	DUF1911 domain-containing protein
RPSI07_RS00435	RPSI07_RS00435	NC_014310	110217	111653	-	1	GGDEF domain-containing protein
RPSI07_RS24125	RPSI07_RS24125	NC_014310	111807	112007	-	1	hypothetical protein
RPSI07_RS00440	RPSI07_RS00440	NC_014310	111981	112877	+	1	EamA/RhaT family transporter
RPSI07_RS00445	RPSI07_RS00445	NC_014310	112957	114042	-	1	FUSC family protein
RPSI07_RS00450	RPSI07_RS00450	NC_014310	114282	115331	-	1	membrane protein
RPSI07_RS00455	RPSI07_RS00455	NC_014310	115606	116688	-	1	cytochrome C signal peptide protein
RPSI07_RS00460	RPSI07_RS00460	NC_014310	116685	116921	-	1	hypothetical protein
RPSI07_RS00465	RPSI07_RS00465	NC_014310	117051	118247	-	1	acyl-CoA thioesterase
RPSI07_RS00470	RPSI07_RS00470	NC_014310	118990	119439	+	1	GNAT family N-acetyltransferase
RPSI07_RS00475	RPSI07_RS00475	NC_014310	119795	121939	+	1	hypothetical protein
RPSI07_RS00480	RPSI07_RS00480	NC_014310	121983	123449	-	1	PhoPQ-regulated protein
RPSI07_RS00485	RPSI07_RS00485	NC_014310	123802	125118	+	1	drug:proton antiporter
RPSI07_RS00490	RPSI07_RS00490	NC_014310	125259	126005	+	1	4'-phosphopantetheinyl transferase
RPSI07_RS00495	RPSI07_RS00495	NC_014310	125984	127414	-	1	MATE family efflux transporter
RPSI07_RS00500	RPSI07_RS00500	NC_014310	127445	127642	-	1	MbtH family protein
RPSI07_RS00505	RPSI07_RS00505	NC_014310	127696	136674	-	1	non-ribosomal peptide synthetase
RPSI07_RS00510	RPSI07_RS00510	NC_014310	136661	137278	-	1	adenylyl-sulfate kinase
RPSI07_RS00515	RPSI07_RS00515	NC_014310	137324	138244	-	1	sulfotransferase
RPSI07_RS00520	RPSI07_RS00520	NC_014310	138778	139413	+	1	hypothetical protein
RPSI07_RS00525	RPSI07_RS00525	NC_014310	139652	139999	+	1	hypothetical protein
RPSI07_RS00530	RPSI07_RS00530	NC_014310	140149	140946	-	1	hypothetical protein
RPSI07_RS00535	RPSI07_RS00535	NC_014310	141273	141563	+	1	hypothetical protein
RPSI07_RS00540	RPSI07_RS00540	NC_014310	142134	145016	+	7	type VI secretion protein
RPSI07_RS24130	RPSI07_RS24130	NC_014310	145053	145988	+	1	DUF4123 domain-containing protein
RPSI07_RS00550	RPSI07_RS00550	NC_014310	145985	146683	+	1	DUF3304 domain-containing protein
RPSI07_RS00555	RPSI07_RS00555	NC_014310	146687	148813	+	1	DUF2235 domain-containing protein
RPSI07_RS24135	RPSI07_RS24135	NC_014310	148915	149235	+	1	hypothetical protein
RPSI07_RS00560	RPSI07_RS00560	NC_014310	149187	149927	+	7	hypothetical protein
RPSI07_RS00565	RPSI07_RS00565	NC_014310	150041	150823	+	1	hypothetical protein
RPSI07_RS00570	RPSI07_RS00570	NC_014310	150854	151318	+	1	conjugal transfer protein
RPSI07_RS00575	RPSI07_RS00575	NC_014310	151373	151792	-	1	DUF4259 domain-containing protein
RPSI07_RS24140	RPSI07_RS24140	NC_014310	151871	154606	-	1	hypothetical protein
RPSI07_RS00595	RPSI07_RS00595	NC_014310	154689	157364	+	1	aconitate hydratase AcnA
RPSI07_RS00600	RPSI07_RS00600	NC_014310	157361	158257	+	1	FCD domain-containing protein
RPSI07_RS00605	RPSI07_RS00605	NC_014310	158263	159000	+	1	ABC transporter substrate-binding protein
RPSI07_RS00610	RPSI07_RS00610	NC_014310	159025	160191	+	1	hypothetical protein
RPSI07_RS00615	RPSI07_RS00615	NC_014310	160228	161472	-	1	MFS transporter
RPSI07_RS00620	RPSI07_RS00620	NC_014310	161555	162535	-	1	aldo/keto reductase
RPSI07_RS00625	RPSI07_RS00625	NC_014310	162669	163574	+	1	LysR family transcriptional regulator
RPSI07_RS00630	RPSI07_RS00630	NC_014310	163710	165818	-	1	pilus assembly protein
RPSI07_RS00635	RPSI07_RS00635	NC_014310	166197	166985	+	1	sulfite exporter TauE/SafE family protein
RPSI07_RS00640	RPSI07_RS00640	NC_014310	167349	171558	+	7	hypothetical protein
RPSI07_RS00645	RPSI07_RS00645	NC_014310	171651	172772	-	1	beta-ketoacyl-ACP synthase III
RPSI07_RS00650	RPSI07_RS00650	NC_014310	172898	173218	-	1	hypothetical protein
RPSI07_RS00655	RPSI07_RS00655	NC_014310	173291	174253	-	1	prolyl aminopeptidase
RPSI07_RS00660	RPSI07_RS00660	NC_014310	174399	174989	+	1	gamma subclass chorismate mutase AroQ
RPSI07_RS00665	RPSI07_RS00665	NC_014310	175784	176335	+	1	disulfide bond formation protein B
RPSI07_RS00670	RPSI07_RS00670	NC_014310	176471	176965	-	1	acyl-CoA thioesterase
RPSI07_RS00675	RPSI07_RS00675	NC_014310	177185	177976	+	1	phytanoyl-CoA dioxygenase
RPSI07_RS00680	RPSI07_RS00680	NC_014310	178097	178318	+	1	hypothetical protein
RPSI07_RS00685	RPSI07_RS00685	NC_014310	178565	179002	+	1	DUF2141 domain-containing protein
RPSI07_RS00690	RPSI07_RS00690	NC_014310	179020	180582	+	1	carotenoid oxygenase
RPSI07_RS24145	RPSI07_RS24145	NC_014310	180815	181327	-	1	hypothetical protein
RPSI07_RS00695	RPSI07_RS00695	NC_014310	181722	183203	-	1	AMP nucleosidase
RPSI07_RS00700	RPSI07_RS00700	NC_014310	183586	185841	+	1	hypothetical protein
RPSI07_RS00705	RPSI07_RS00705	NC_014310	186192	188438	+	1	hypothetical protein
RPSI07_RS00710	RPSI07_RS00710	NC_014310	188713	190923	+	1	hypothetical protein
RPSI07_RS00715	RPSI07_RS00715	NC_014310	191374	193893	-	1	DUF2235 domain-containing protein
RPSI07_RS00720	RPSI07_RS00720	NC_014310	193943	194518	-	1	DUF3304 domain-containing protein
RPSI07_RS00725	RPSI07_RS00725	NC_014310	194756	195343	-	1	DUF3304 domain-containing protein
RPSI07_RS00730	RPSI07_RS00730	NC_014310	195581	196165	-	1	DUF3304 domain-containing protein
RPSI07_RS00735	RPSI07_RS00735	NC_014310	196389	196964	-	1	DUF3304 domain-containing protein
RPSI07_RS00740	RPSI07_RS00740	NC_014310	196971	197870	-	1	DUF4123 domain-containing protein
RPSI07_RS00745	RPSI07_RS00745	NC_014310	197892	200771	-	1	DUF2345 domain-containing protein
RPSI07_RS00750	RPSI07_RS00750	NC_014310	201197	202582	-	1	ATP-binding protein
RPSI07_RS00755	RPSI07_RS00755	NC_014310	202793	203707	-	1	LysR family transcriptional regulator
RPSI07_RS00760	RPSI07_RS00760	NC_014310	203831	204859	+	1	aromatic ring-hydroxylating dioxygenase subunit alpha
RPSI07_RS00765	RPSI07_RS00765	NC_014310	204871	205815	+	1	oxidoreductase
RPSI07_RS00770	RPSI07_RS00770	NC_014310	206025	207068	-	1	LacI family DNA-binding transcriptional regulator
RPSI07_RS00775	RPSI07_RS00775	NC_014310	207169	208365	+	1	phytanoyl-CoA dioxygenase
RPSI07_RS00780	RPSI07_RS00780	NC_014310	208533	208997	-	1	MarR family transcriptional regulator
RPSI07_RS00785	RPSI07_RS00785	NC_014310	209150	209983	+	1	crotonase
RPSI07_RS00790	RPSI07_RS00790	NC_014310	210081	211535	+	1	salicylaldehyde dehydrogenase
RPSI07_RS00795	RPSI07_RS00795	NC_014310	211551	213422	+	1	feruloyl-CoA synthase
RPSI07_RS00800	RPSI07_RS00800	NC_014310	213446	215308	-	1	sigma-54-dependent Fis family transcriptional regulator
RPSI07_RS00805	RPSI07_RS00805	NC_014310	215596	217074	+	1	benzaldehyde dehydrogenase
RPSI07_RS00810	RPSI07_RS00810	NC_014310	217181	217948	+	1	3-alpha-hydroxysteroid dehydrogenase
RPSI07_RS00815	RPSI07_RS00815	NC_014310	218073	219020	+	1	hypothetical protein
RPSI07_RS00820	RPSI07_RS00820	NC_014310	219083	220015	+	1	esterase
RPSI07_RS00825	RPSI07_RS00825	NC_014310	220564	223025	+	7	rhs element vgr-like protein
RPSI07_RS24150	RPSI07_RS24150	NC_014310	223064	223267	+	1	hypothetical protein
RPSI07_RS24155	RPSI07_RS24155	NC_014310	223268	223969	+	1	hypothetical protein
RPSI07_RS24160	RPSI07_RS24160	NC_014310	223966	224400	+	1	hypothetical protein
RPSI07_RS00835	RPSI07_RS00835	NC_014310	224498	224875	+	1	hypothetical protein
RPSI07_RS00840	RPSI07_RS00840	NC_014310	224879	225931	+	1	DUF1911 domain-containing protein
RPSI07_RS23985	RPSI07_RS23985	NC_014310	225926	226117	-	1	hypothetical protein
RPSI07_RS00845	RPSI07_RS00845	NC_014310	226086	227180	+	1	hypothetical protein
RPSI07_RS00850	RPSI07_RS00850	NC_014310	227191	228174	+	1	DUF1911 domain-containing protein
RPSI07_RS00855	RPSI07_RS00855	NC_014310	228181	229089	-	1	membrane protein
RPSI07_RS00860	RPSI07_RS00860	NC_014310	229134	230390	-	1	MFS transporter
RPSI07_RS00865	RPSI07_RS00865	NC_014310	230529	233351	-	1	malto-oligosyltrehalose synthase
RPSI07_RS00870	RPSI07_RS00870	NC_014310	233348	235669	-	1	4-alpha-glucanotransferase
RPSI07_RS00875	RPSI07_RS00875	NC_014310	235679	237538	-	1	malto-oligosyltrehalose trehalohydrolase
RPSI07_RS00880	RPSI07_RS00880	NC_014310	237535	239793	-	1	glycogen debranching enzyme GlgX
RPSI07_RS00885	RPSI07_RS00885	NC_014310	239973	242294	-	1	1,4-alpha-glucan branching protein GlgB
RPSI07_RS00890	RPSI07_RS00890	NC_014310	242291	245773	-	1	maltose alpha-D-glucosyltransferase
RPSI07_RS00895	RPSI07_RS00895	NC_014310	245770	249417	-	7	alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase
RPSI07_RS00900	RPSI07_RS00900	NC_014310	249530	251155	-	1	glycogen synthase GlgA
RPSI07_RS00905	RPSI07_RS00905	NC_014310	251442	252269	-	1	heme ABC transporter ATP-binding protein
RPSI07_RS00910	RPSI07_RS00910	NC_014310	252266	253372	-	1	iron ABC transporter permease
RPSI07_RS00915	RPSI07_RS00915	NC_014310	253369	254271	-	1	hemin ABC transporter substrate-binding protein
RPSI07_RS00920	RPSI07_RS00920	NC_014310	254268	255407	-	1	hemin-degrading factor
RPSI07_RS00925	RPSI07_RS00925	NC_014310	255428	257761	-	1	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor
RPSI07_RS00930	RPSI07_RS00930	NC_014310	258055	258618	+	1	peroxiredoxin
RPSI07_RS00935	RPSI07_RS00935	NC_014310	258724	260298	+	1	alkyl hydroperoxide reductase subunit F
RPSI07_RS00940	RPSI07_RS00940	NC_014310	260733	261188	+	1	ferric iron uptake transcriptional regulator
RPSI07_RS00945	RPSI07_RS00945	NC_014310	261310	261558	+	1	hypothetical protein
RPSI07_RS00950	RPSI07_RS00950	NC_014310	261598	261903	-	1	hypothetical protein
RPSI07_RS00955	RPSI07_RS00955	NC_014310	262008	262325	-	1	hypothetical protein
RPSI07_RS00960	RPSI07_RS00960	NC_014310	262322	264187	-	1	ferrous iron transport protein B
RPSI07_RS00965	RPSI07_RS00965	NC_014310	264227	264538	-	1	iron transporter FeoA
RPSI07_RS00970	RPSI07_RS00970	NC_014310	264880	267330	-	1	PAS domain S-box protein
RPSI07_RS00975	RPSI07_RS00975	NC_014310	267609	271145	+	1	sensor domain-containing diguanylate cyclase
RPSI07_RS00980	RPSI07_RS00980	NC_014310	271170	272759	-	1	PAS domain S-box protein
RPSI07_RS00985	RPSI07_RS00985	NC_014310	272948	273202	+	1	hypothetical protein
RPSI07_RS00990	RPSI07_RS00990	NC_014310	273217	274050	-	1	siderophore-interacting protein
RPSI07_RS00995	RPSI07_RS00995	NC_014310	274170	274826	-	1	PadR family transcriptional regulator
RPSI07_RS01000	RPSI07_RS01000	NC_014310	274936	275583	-	1	pyroglutamyl-peptidase I
RPSI07_RS01005	RPSI07_RS01005	NC_014310	275663	276082	-	1	MarR family transcriptional regulator
RPSI07_RS01010	RPSI07_RS01010	NC_014310	276528	276908	+	1	DUF3757 domain-containing protein
RPSI07_RS01015	RPSI07_RS01015	NC_014310	277137	278750	-	1	glucan biosynthesis protein D
RPSI07_RS01020	RPSI07_RS01020	NC_014310	278880	279788	-	1	LysR family transcriptional regulator
RPSI07_RS01025	RPSI07_RS01025	NC_014310	279912	281105	+	1	amidohydrolase
RPSI07_RS01030	RPSI07_RS01030	NC_014310	281144	282481	+	1	MFS transporter
RPSI07_RS24165	RPSI07_RS24165	NC_014310	282653	283012	+	7	serine hydrolase
RPSI07_RS01040	RPSI07_RS01040	NC_014310	283210	283758	+	1	N-acetyltransferase
RPSI07_RS24170	RPSI07_RS24170	NC_014310	284224	285492	-	1	TIGR02679 family protein
RPSI07_RS24175	RPSI07_RS24175	NC_014310	285489	285938	-	1	hypothetical protein
RPSI07_RS01050	RPSI07_RS01050	NC_014310	286086	287296	+	7	IS3 family transposase
RPSI07_RS01055	RPSI07_RS01055	NC_014310	287282	291010	-	1	TIGR02680 family protein
RPSI07_RS01060	RPSI07_RS01060	NC_014310	291007	292281	-	1	TIGR02678 family protein
RPSI07_RS01065	RPSI07_RS01065	NC_014310	292278	293795	-	1	TIGR02677 family protein
RPSI07_RS24180	RPSI07_RS24180	NC_014310	293825	294070	-	1	hypothetical protein
RPSI07_RS01070	RPSI07_RS01070	NC_014310	294503	294970	+	1	helix-turn-helix domain-containing protein
RPSI07_RS01075	RPSI07_RS01075	NC_014310	294967	295542	+	1	PIN domain-containing protein
RPSI07_RS01080	RPSI07_RS01080	NC_014310	295937	301567	+	1	DUF3320 domain-containing protein
RPSI07_RS01090	RPSI07_RS01090	NC_014310	301684	302426	+	7	IS5/IS1182 family transposase
RPSI07_RS24185	RPSI07_RS24185	NC_014310	302460	302639	+	7	hypothetical protein
RPSI07_RS01095	RPSI07_RS01095	NC_014310	302591	302675	-	5	tRNA-Leu
RPSI07_RS01100	RPSI07_RS01100	NC_014310	302909	304627	+	1	gamma-glutamyltransferase
RPSI07_RS01105	RPSI07_RS01105	NC_014310	304747	305904	-	1	membrane protein
RPSI07_RS01110	RPSI07_RS01110	NC_014310	306169	307143	-	1	cysteine synthase A
RPSI07_RS01115	RPSI07_RS01115	NC_014310	307441	309096	+	1	alpha,alpha-trehalase TreA
RPSI07_RS01120	RPSI07_RS01120	NC_014310	309212	309586	+	1	hypothetical protein
RPSI07_RS01125	RPSI07_RS01125	NC_014310	309677	311104	-	1	hypothetical protein
RPSI07_RS01130	RPSI07_RS01130	NC_014310	311619	313592	-	1	APC family permease
RPSI07_RS01135	RPSI07_RS01135	NC_014310	313779	315572	-	1	phosphodiesterase
RPSI07_RS01140	RPSI07_RS01140	NC_014310	315730	316881	-	1	hypothetical protein
RPSI07_RS01145	RPSI07_RS01145	NC_014310	316878	317765	-	1	hypothetical protein
RPSI07_RS01150	RPSI07_RS01150	NC_014310	317750	318799	-	1	hypothetical protein
RPSI07_RS01155	RPSI07_RS01155	NC_014310	318812	319204	-	1	hypothetical protein
RPSI07_RS01160	RPSI07_RS01160	NC_014310	319599	321626	-	1	tetratricopeptide repeat protein
RPSI07_RS01165	RPSI07_RS01165	NC_014310	321916	322320	+	1	hypothetical protein
RPSI07_RS01170	RPSI07_RS01170	NC_014310	322471	323649	+	1	hypothetical protein
RPSI07_RS01175	RPSI07_RS01175	NC_014310	323771	325402	-	1	APC family permease
RPSI07_RS01180	RPSI07_RS01180	NC_014310	325752	327116	+	1	MATE family efflux transporter
RPSI07_RS01190	RPSI07_RS01190	NC_014310	328088	328978	+	1	DNA-binding response regulator
RPSI07_RS01195	RPSI07_RS01195	NC_014310	329211	331589	+	1	poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA
RPSI07_RS01200	RPSI07_RS01200	NC_014310	331640	333778	+	1	poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB
RPSI07_RS01205	RPSI07_RS01205	NC_014310	333782	335056	+	1	poly-beta-1,6 N-acetyl-D-glucosamine synthase
RPSI07_RS01210	RPSI07_RS01210	NC_014310	335053	336018	+	1	poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD
RPSI07_RS01215	RPSI07_RS01215	NC_014310	336048	337262	-	1	UDP-glucuronosyltransferase
RPSI07_RS01220	RPSI07_RS01220	NC_014310	337316	338800	-	1	TolC family protein
RPSI07_RS01225	RPSI07_RS01225	NC_014310	338772	340115	-	1	HlyD family type I secretion periplasmic adaptor subunit
RPSI07_RS01230	RPSI07_RS01230	NC_014310	340112	342286	-	1	type I secretion system permease/ATPase
RPSI07_RS01235	RPSI07_RS01235	NC_014310	343497	345788	+	1	calcium-binding protein
RPSI07_RS01240	RPSI07_RS01240	NC_014310	345967	346476	+	1	GNAT family N-acetyltransferase
RPSI07_RS01245	RPSI07_RS01245	NC_014310	346603	348150	+	1	HAMP domain-containing protein
RPSI07_RS01250	RPSI07_RS01250	NC_014310	348211	350133	-	1	type III effector protein (avrpphd family)
RPSI07_RS24190	RPSI07_RS24190	NC_014310	350277	350513	+	7	hypothetical protein
RPSI07_RS01255	RPSI07_RS01255	NC_014310	350564	351331	-	1	3-oxoacyl-ACP reductase FabG
RPSI07_RS01260	RPSI07_RS01260	NC_014310	351453	352040	-	1	hypothetical protein
RPSI07_RS01265	RPSI07_RS01265	NC_014310	352200	353288	+	1	DUF561 domain-containing protein
RPSI07_RS01270	RPSI07_RS01270	NC_014310	353492	354409	-	1	LysR family transcriptional regulator
RPSI07_RS01275	RPSI07_RS01275	NC_014310	354543	355085	+	1	PadR family transcriptional regulator
RPSI07_RS01280	RPSI07_RS01280	NC_014310	355090	356103	-	1	nitronate monooxygenase
RPSI07_RS01285	RPSI07_RS01285	NC_014310	356166	356609	-	1	nuclear transport factor 2 family protein
RPSI07_RS01290	RPSI07_RS01290	NC_014310	356732	357199	-	1	universal stress protein
RPSI07_RS01295	RPSI07_RS01295	NC_014310	357459	358892	-	1	ABC transporter ATPase
RPSI07_RS01300	RPSI07_RS01300	NC_014310	359312	359737	-	1	peptidase
RPSI07_RS01305	RPSI07_RS01305	NC_014310	359997	362351	+	1	heavy metal translocating P-type ATPase
