locusId	sysName	scaffoldId	begin	end	strand	type	desc
H281DRAFT_00028	H281DRAFT_00028	H281DRAFT_scaffold00001.1	32084	32965	+	1	3-hydroxyisobutyrate dehydrogenase
H281DRAFT_00029	H281DRAFT_00029	H281DRAFT_scaffold00001.1	32998	33168	-	1	hypothetical protein
H281DRAFT_00030	H281DRAFT_00030	H281DRAFT_scaffold00001.1	33659	34030	+	1	Transposase and inactivated derivatives
H281DRAFT_00031	H281DRAFT_00031	H281DRAFT_scaffold00001.1	34087	34431	+	1	Transposase C of IS166 homeodomain-containing protein
H281DRAFT_00032	H281DRAFT_00032	H281DRAFT_scaffold00001.1	34495	34920	+	1	Transposase
H281DRAFT_00033	H281DRAFT_00033	H281DRAFT_scaffold00001.1	35026	35640	+	1	IS66 C-terminal element
H281DRAFT_00034	H281DRAFT_00034	H281DRAFT_scaffold00001.1	36317	36478	-	1	hypothetical protein
H281DRAFT_00035	H281DRAFT_00035	H281DRAFT_scaffold00001.1	37026	37439	-	1	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family
H281DRAFT_00036	H281DRAFT_00036	H281DRAFT_scaffold00001.1	37989	40754	-	1	DNA-binding winged helix-turn-helix (wHTH) domain-containing protein
H281DRAFT_00037	H281DRAFT_00037	H281DRAFT_scaffold00001.1	41671	42525	-	1	NAD(P)H dehydrogenase (quinone)
H281DRAFT_00038	H281DRAFT_00038	H281DRAFT_scaffold00001.1	42799	43140	+	1	transcriptional regulator, HxlR family
H281DRAFT_00039	H281DRAFT_00039	H281DRAFT_scaffold00001.1	43271	43609	-	1	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases
H281DRAFT_00040	H281DRAFT_00040	H281DRAFT_scaffold00001.1	44868	45848	+	1	AraC-type DNA-binding protein
H281DRAFT_00041	H281DRAFT_00041	H281DRAFT_scaffold00001.1	45848	46585	+	1	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain
H281DRAFT_00042	H281DRAFT_00042	H281DRAFT_scaffold00001.1	46572	46778	+	1	hypothetical protein
H281DRAFT_00043	H281DRAFT_00043	H281DRAFT_scaffold00001.1	46926	47339	+	1	protein of unknown function (DUF3331)
H281DRAFT_00044	H281DRAFT_00044	H281DRAFT_scaffold00001.1	47743	48120	+	1	Tautomerase enzyme
H281DRAFT_00045	H281DRAFT_00045	H281DRAFT_scaffold00001.1	48285	48983	+	1	hypothetical protein
H281DRAFT_00046	H281DRAFT_00046	H281DRAFT_scaffold00001.1	49162	49542	+	1	Predicted periplasmic or secreted lipoprotein
H281DRAFT_00047	H281DRAFT_00047	H281DRAFT_scaffold00001.1	49746	50327	+	1	protease I
H281DRAFT_00048	H281DRAFT_00048	H281DRAFT_scaffold00001.1	50939	51046	+	1	hypothetical protein
H281DRAFT_00049	H281DRAFT_00049	H281DRAFT_scaffold00001.1	51188	51778	+	1	Putative intracellular protease/amidase
H281DRAFT_00050	H281DRAFT_00050	H281DRAFT_scaffold00001.1	51775	52086	+	1	Uncharacterized conserved protein, DUF1330 family
H281DRAFT_00051	H281DRAFT_00051	H281DRAFT_scaffold00001.1	52094	52246	+	1	hypothetical protein
H281DRAFT_00052	H281DRAFT_00052	H281DRAFT_scaffold00001.1	52809	53273	+	1	protein of unknown function (DUF3331)
H281DRAFT_00053	H281DRAFT_00053	H281DRAFT_scaffold00001.1	53922	56183	+	1	catalase-peroxidase
H281DRAFT_00054	H281DRAFT_00054	H281DRAFT_scaffold00001.1	56439	57248	+	1	Predicted transcriptional regulators
H281DRAFT_00055	H281DRAFT_00055	H281DRAFT_scaffold00001.1	57430	58884	-	1	amidase
H281DRAFT_00056	H281DRAFT_00056	H281DRAFT_scaffold00001.1	58969	59913	+	1	transcriptional regulator, LysR family
H281DRAFT_00057	H281DRAFT_00057	H281DRAFT_scaffold00001.1	60085	61488	+	1	succinate semialdehyde dehydrogenase
H281DRAFT_00058	H281DRAFT_00058	H281DRAFT_scaffold00001.1	61549	62664	+	1	N-ethylmaleimide reductase
H281DRAFT_00059	H281DRAFT_00059	H281DRAFT_scaffold00001.1	62727	63497	+	1	Pimeloyl-ACP methyl ester carboxylesterase
H281DRAFT_00060	H281DRAFT_00060	H281DRAFT_scaffold00001.1	63693	64238	-	1	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
H281DRAFT_00061	H281DRAFT_00061	H281DRAFT_scaffold00001.1	64515	64772	+	1	hypothetical protein
H281DRAFT_00062	H281DRAFT_00062	H281DRAFT_scaffold00001.1	64959	65171	+	1	hypothetical protein
H281DRAFT_00063	H281DRAFT_00063	H281DRAFT_scaffold00001.1	65252	65557	+	1	hypothetical protein
H281DRAFT_00064	H281DRAFT_00064	H281DRAFT_scaffold00001.1	65693	66235	+	1	hypothetical protein
H281DRAFT_00065	H281DRAFT_00065	H281DRAFT_scaffold00001.1	66260	66358	+	1	hypothetical protein
H281DRAFT_00066	H281DRAFT_00066	H281DRAFT_scaffold00001.1	66436	67059	+	1	hypothetical protein
H281DRAFT_00067	H281DRAFT_00067	H281DRAFT_scaffold00001.1	67486	68394	-	1	transposase, IS4 family
H281DRAFT_00068	H281DRAFT_00068	H281DRAFT_scaffold00001.1	68404	68931	-	1	Transposase
H281DRAFT_00069	H281DRAFT_00069	H281DRAFT_scaffold00001.1	69356	70066	-	1	hypothetical protein
H281DRAFT_00070	H281DRAFT_00070	H281DRAFT_scaffold00001.1	70244	71071	-	1	hypothetical protein
H281DRAFT_00071	H281DRAFT_00071	H281DRAFT_scaffold00001.1	71866	72945	-	1	Integrase
H281DRAFT_00072	H281DRAFT_00072	H281DRAFT_scaffold00001.1	73807	74418	+	1	hypothetical protein
H281DRAFT_00073	H281DRAFT_00073	H281DRAFT_scaffold00001.1	74369	74494	-	1	hypothetical protein
H281DRAFT_00074	H281DRAFT_00074	H281DRAFT_scaffold00001.1	74787	75809	-	1	UDP-galactose 4-epimerase
H281DRAFT_00075	H281DRAFT_00075	H281DRAFT_scaffold00001.1	75822	76970	-	1	Glycosyltransferase involved in cell wall bisynthesis
H281DRAFT_00076	H281DRAFT_00076	H281DRAFT_scaffold00001.1	77024	77857	-	1	Glycosyltransferase involved in cell wall bisynthesis
H281DRAFT_00077	H281DRAFT_00077	H281DRAFT_scaffold00001.1	77854	79116	-	1	polysaccharide transporter, PST family
H281DRAFT_00078	H281DRAFT_00078	H281DRAFT_scaffold00001.1	79377	80771	+	1	phosphomannomutase
H281DRAFT_00079	H281DRAFT_00079	H281DRAFT_scaffold00001.1	81067	82029	+	1	heptosyltransferase-1
H281DRAFT_00080	H281DRAFT_00080	H281DRAFT_scaffold00001.1	82079	82963	+	1	3-deoxy-D-manno-oct-2-ulosonic acid (Kdo) hydroxylase
H281DRAFT_00081	H281DRAFT_00081	H281DRAFT_scaffold00001.1	83103	84410	+	1	3-deoxy-D-manno-octulosonic-acid transferase
H281DRAFT_00082	H281DRAFT_00082	H281DRAFT_scaffold00001.1	84447	85100	-	1	urease accessory protein
H281DRAFT_00083	H281DRAFT_00083	H281DRAFT_scaffold00001.1	85112	85792	-	1	urease accessory protein
H281DRAFT_00084	H281DRAFT_00084	H281DRAFT_scaffold00001.1	85779	86405	-	1	urease accessory protein
H281DRAFT_00085	H281DRAFT_00085	H281DRAFT_scaffold00001.1	86408	88114	-	1	urease. Metallo peptidase. MEROPS family M38
H281DRAFT_00086	H281DRAFT_00086	H281DRAFT_scaffold00001.1	88170	88475	-	1	urease subunit beta
H281DRAFT_00087	H281DRAFT_00087	H281DRAFT_scaffold00001.1	88512	88898	-	1	urease subunit gamma
H281DRAFT_00088	H281DRAFT_00088	H281DRAFT_scaffold00001.1	88948	89751	-	1	amino acid ABC transporter substrate-binding protein, PAAT family
H281DRAFT_00089	H281DRAFT_00089	H281DRAFT_scaffold00001.1	90045	91037	-	1	urease accessory protein
H281DRAFT_00090	H281DRAFT_00090	H281DRAFT_scaffold00001.1	91062	91754	-	1	amino acid/amide ABC transporter ATP-binding protein 2, HAAT family
H281DRAFT_00091	H281DRAFT_00091	H281DRAFT_scaffold00001.1	91786	92649	-	1	urea transport system ATP-binding protein
H281DRAFT_00092	H281DRAFT_00092	H281DRAFT_scaffold00001.1	92646	93851	-	1	amino acid/amide ABC transporter membrane protein 2, HAAT family
H281DRAFT_00093	H281DRAFT_00093	H281DRAFT_scaffold00001.1	93853	95508	-	1	amino acid/amide ABC transporter membrane protein 1, HAAT family
H281DRAFT_00094	H281DRAFT_00094	H281DRAFT_scaffold00001.1	95855	97153	-	1	amino acid/amide ABC transporter substrate-binding protein, HAAT family
H281DRAFT_00095	H281DRAFT_00095	H281DRAFT_scaffold00001.1	97559	98890	+	1	beta-alanine--pyruvate transaminase
H281DRAFT_00096	H281DRAFT_00096	H281DRAFT_scaffold00001.1	99028	100347	-	1	Protein of unknown function (DUF3443)
H281DRAFT_00097	H281DRAFT_00097	H281DRAFT_scaffold00001.1	100374	100859	-	1	Protein of unknown function (DUF2844)
H281DRAFT_00098	H281DRAFT_00098	H281DRAFT_scaffold00001.1	101175	102011	+	1	non-heme chloroperoxidase
H281DRAFT_00099	H281DRAFT_00099	H281DRAFT_scaffold00001.1	102085	104040	-	1	autotransporter-associated beta strand repeat-containing protein
H281DRAFT_00100	H281DRAFT_00100	H281DRAFT_scaffold00001.1	104299	105849	-	1	outer membrane protein
H281DRAFT_00101	H281DRAFT_00101	H281DRAFT_scaffold00001.1	105861	106184	-	1	Rhodanese-related sulfurtransferase
H281DRAFT_00102	H281DRAFT_00102	H281DRAFT_scaffold00001.1	106244	106897	-	1	protein-L-isoaspartate(D-aspartate) O-methyltransferase
H281DRAFT_00103	H281DRAFT_00103	H281DRAFT_scaffold00001.1	107246	108334	+	1	transcriptional regulator, LacI family
H281DRAFT_00104	H281DRAFT_00104	H281DRAFT_scaffold00001.1	108338	109825	+	1	monosaccharide ABC transporter ATP-binding protein, CUT2 family
H281DRAFT_00105	H281DRAFT_00105	H281DRAFT_scaffold00001.1	109806	110819	+	1	monosaccharide ABC transporter membrane protein, CUT2 family
H281DRAFT_00106	H281DRAFT_00106	H281DRAFT_scaffold00001.1	110894	111856	+	1	monosaccharide ABC transporter substrate-binding protein, CUT2 family
H281DRAFT_00107	H281DRAFT_00107	H281DRAFT_scaffold00001.1	111925	112974	+	1	Sugar phosphate isomerase/epimerase
H281DRAFT_00108	H281DRAFT_00108	H281DRAFT_scaffold00001.1	113024	114175	+	1	Predicted dehydrogenase
H281DRAFT_00109	H281DRAFT_00109	H281DRAFT_scaffold00001.1	114206	114466	-	1	hypothetical protein
H281DRAFT_00110	H281DRAFT_00110	H281DRAFT_scaffold00001.1	114529	117723	-	1	hydrophobic/amphiphilic exporter-1, HAE1 family
H281DRAFT_00111	H281DRAFT_00111	H281DRAFT_scaffold00001.1	117739	118962	-	1	RND family efflux transporter, MFP subunit
H281DRAFT_00112	H281DRAFT_00112	H281DRAFT_scaffold00001.1	119186	120346	-	1	amino acid/amide ABC transporter substrate-binding protein, HAAT family
H281DRAFT_00113	H281DRAFT_00113	H281DRAFT_scaffold00001.1	120389	121330	-	1	transcriptional regulator, LysR family
H281DRAFT_00114	H281DRAFT_00114	H281DRAFT_scaffold00001.1	121559	123238	+	1	sulfite reductase (NADPH) beta subunit
H281DRAFT_00115	H281DRAFT_00115	H281DRAFT_scaffold00001.1	123261	123809	+	1	Uncharacterized conserved protein, DUF934 family
H281DRAFT_00116	H281DRAFT_00116	H281DRAFT_scaffold00001.1	123806	124558	+	1	phosphoadenylylsulfate reductase (thioredoxin)
H281DRAFT_00117	H281DRAFT_00117	H281DRAFT_scaffold00001.1	124683	125645	+	1	sulfate adenylyltransferase subunit 2
H281DRAFT_00118	H281DRAFT_00118	H281DRAFT_scaffold00001.1	125666	126979	+	1	sulfate adenylyltransferase subunit 1
H281DRAFT_00119	H281DRAFT_00119	H281DRAFT_scaffold00001.1	127032	127787	+	1	uroporphyrinogen-III C-methyltransferase
H281DRAFT_00120	H281DRAFT_00120	H281DRAFT_scaffold00001.1	127870	128250	-	1	sirohydrochlorin cobaltochelatase
H281DRAFT_00121	H281DRAFT_00121	H281DRAFT_scaffold00001.1	128262	129410	-	1	lipopolysaccharide export system permease protein
H281DRAFT_00122	H281DRAFT_00122	H281DRAFT_scaffold00001.1	129414	130511	-	1	lipopolysaccharide export system permease protein
H281DRAFT_00123	H281DRAFT_00123	H281DRAFT_scaffold00001.1	130649	132160	+	1	aminopeptidase A. Metallo peptidase. MEROPS family M17
H281DRAFT_00124	H281DRAFT_00124	H281DRAFT_scaffold00001.1	132240	132656	+	1	DNA polymerase III, chi subunit
H281DRAFT_00125	H281DRAFT_00125	H281DRAFT_scaffold00001.1	132747	133460	+	1	Protein of unknown function (DUF2486)
H281DRAFT_00126	H281DRAFT_00126	H281DRAFT_scaffold00001.1	133539	133880	-	1	cytochrome c
H281DRAFT_00127	H281DRAFT_00127	H281DRAFT_scaffold00001.1	134036	135709	-	1	dihydroxyacid dehydratase
H281DRAFT_00128	H281DRAFT_00128	H281DRAFT_scaffold00001.1	135841	136830	+	1	transcriptional regulator, LysR family
H281DRAFT_00129	H281DRAFT_00129	H281DRAFT_scaffold00001.1	136944	137843	+	1	phosphatidylglycerol:prolipoprotein diacylglycerol transferase
H281DRAFT_00130	H281DRAFT_00130	H281DRAFT_scaffold00001.1	137932	138660	-	1	Predicted secreted protein
H281DRAFT_00131	H281DRAFT_00131	H281DRAFT_scaffold00001.1	138864	139322	-	1	Predicted RNA-binding protein, contains PUA-like domain
H281DRAFT_00133	H281DRAFT_00133	H281DRAFT_scaffold00001.1	139749	140063	-	1	cell division protein ZapA
H281DRAFT_00134	H281DRAFT_00134	H281DRAFT_scaffold00001.1	140060	140416	-	1	hypothetical protein
H281DRAFT_00136	H281DRAFT_00136	H281DRAFT_scaffold00001.1	141007	142932	+	1	vitamin B12 transporter
H281DRAFT_00137	H281DRAFT_00137	H281DRAFT_scaffold00001.1	142960	144018	+	1	iron complex transport system permease protein
H281DRAFT_00138	H281DRAFT_00138	H281DRAFT_scaffold00001.1	144015	144854	+	1	iron complex transport system ATP-binding protein
H281DRAFT_00139	H281DRAFT_00139	H281DRAFT_scaffold00001.1	144892	145953	+	1	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
H281DRAFT_00140	H281DRAFT_00140	H281DRAFT_scaffold00001.1	146000	146785	+	1	cobalamin-5'-phosphate synthase
H281DRAFT_00141	H281DRAFT_00141	H281DRAFT_scaffold00001.1	146770	147360	+	1	alpha-ribazole phosphatase
H281DRAFT_00142	H281DRAFT_00142	H281DRAFT_scaffold00001.1	147406	148326	-	1	iron complex transport system substrate-binding protein
H281DRAFT_00143	H281DRAFT_00143	H281DRAFT_scaffold00001.1	148417	149523	-	1	L-threonine O-3-phosphate decarboxylase
H281DRAFT_00144	H281DRAFT_00144	H281DRAFT_scaffold00001.1	149516	150451	-	1	adenosylcobinamide-phosphate synthase (EC 6.3.1.10)
H281DRAFT_00145	H281DRAFT_00145	H281DRAFT_scaffold00001.1	150451	151005	-	1	adenosylcobinamide kinase /adenosylcobinamide-phosphate guanylyltransferase
H281DRAFT_00146	H281DRAFT_00146	H281DRAFT_scaffold00001.1	151095	152609	+	1	adenosylcobyric acid synthase (glutamine-hydrolysing)
H281DRAFT_00147	H281DRAFT_00147	H281DRAFT_scaffold00001.1	152706	153125	-	1	uncharacterized domain 1-containing protein
H281DRAFT_00148	H281DRAFT_00148	H281DRAFT_scaffold00001.1	153361	153999	+	1	chromosome partitioning protein
H281DRAFT_00149	H281DRAFT_00149	H281DRAFT_scaffold00001.1	154237	154623	-	1	L-aspartate 1-decarboxylase
H281DRAFT_00150	H281DRAFT_00150	H281DRAFT_scaffold00001.1	154640	155473	-	1	pantothenate synthetase
H281DRAFT_00151	H281DRAFT_00151	H281DRAFT_scaffold00001.1	155680	156555	-	1	condensin subunit ScpA
H281DRAFT_00152	H281DRAFT_00152	H281DRAFT_scaffold00001.1	156573	156758	-	1	Protein of unknown function (DUF3460)
H281DRAFT_00153	H281DRAFT_00153	H281DRAFT_scaffold00001.1	157219	158979	+	1	autotransporter secretion outer membrane protein TamA
H281DRAFT_00154	H281DRAFT_00154	H281DRAFT_scaffold00001.1	159008	163381	+	1	autotransporter secretion inner membrane protein TamB
H281DRAFT_00155	H281DRAFT_00155	H281DRAFT_scaffold00001.1	163533	165671	-	1	methionyl-tRNA synthetase
H281DRAFT_00156	H281DRAFT_00156	H281DRAFT_scaffold00001.1	166066	166719	-	1	Outer membrane protein OmpA
H281DRAFT_00157	H281DRAFT_00157	H281DRAFT_scaffold00001.1	167121	168209	+	1	ATP-binding protein involved in chromosome partitioning
H281DRAFT_00158	H281DRAFT_00158	H281DRAFT_scaffold00001.1	168340	168873	+	1	superoxide dismutase, Cu-Zn family
H281DRAFT_00159	H281DRAFT_00159	H281DRAFT_scaffold00001.1	169211	169780	+	1	dCTP deaminase
H281DRAFT_00160	H281DRAFT_00160	H281DRAFT_scaffold00001.1	169868	172153	+	1	ornithine decarboxylase
H281DRAFT_00161	H281DRAFT_00161	H281DRAFT_scaffold00001.1	172156	172926	+	1	Protein of unknown function (DUF1311)
H281DRAFT_00162	H281DRAFT_00162	H281DRAFT_scaffold00001.1	172963	173889	-	1	putative membrane protein
H281DRAFT_00163	H281DRAFT_00163	H281DRAFT_scaffold00001.1	174050	175966	-	1	glucokinase /transcriptional regulator, RpiR family
H281DRAFT_00164	H281DRAFT_00164	H281DRAFT_scaffold00001.1	175944	176690	-	1	6-phosphogluconolactonase
H281DRAFT_00165	H281DRAFT_00165	H281DRAFT_scaffold00001.1	176740	178203	-	1	glucose-6-phosphate 1-dehydrogenase
H281DRAFT_00166	H281DRAFT_00166	H281DRAFT_scaffold00001.1	178754	180001	+	1	carbohydrate ABC transporter substrate-binding protein, CUT1 family
H281DRAFT_00167	H281DRAFT_00167	H281DRAFT_scaffold00001.1	180245	181183	+	1	carbohydrate ABC transporter membrane protein 1, CUT1 family
H281DRAFT_00168	H281DRAFT_00168	H281DRAFT_scaffold00001.1	181173	182030	+	1	carbohydrate ABC transporter membrane protein 2, CUT1 family
H281DRAFT_00169	H281DRAFT_00169	H281DRAFT_scaffold00001.1	182144	183259	+	1	carbohydrate ABC transporter ATP-binding protein, CUT1 family
H281DRAFT_00170	H281DRAFT_00170	H281DRAFT_scaffold00001.1	183342	184259	-	1	transcriptional regulator, LysR family
H281DRAFT_00171	H281DRAFT_00171	H281DRAFT_scaffold00001.1	184454	185077	-	1	Uncharacterized membrane protein YeiH
H281DRAFT_00172	H281DRAFT_00172	H281DRAFT_scaffold00001.1	185074	185847	-	1	DNA-nicking endonuclease, Smr domain
H281DRAFT_00173	H281DRAFT_00173	H281DRAFT_scaffold00001.1	186040	187041	-	1	thioredoxin reductase (NADPH)
H281DRAFT_00174	H281DRAFT_00174	H281DRAFT_scaffold00001.1	187125	187256	-	1	hypothetical protein
H281DRAFT_00175	H281DRAFT_00175	H281DRAFT_scaffold00001.1	187396	189711	+	1	DNA translocase FtsK
H281DRAFT_00176	H281DRAFT_00176	H281DRAFT_scaffold00001.1	190140	190868	+	1	outer membrane lipoprotein carrier protein
H281DRAFT_00177	H281DRAFT_00177	H281DRAFT_scaffold00001.1	190952	191863	-	1	transcriptional regulator, LysR family
H281DRAFT_00178	H281DRAFT_00178	H281DRAFT_scaffold00001.1	192057	193046	+	1	agmatinase
H281DRAFT_00179	H281DRAFT_00179	H281DRAFT_scaffold00001.1	193139	194455	-	1	nucleobase:cation symporter-1, NCS1 family
H281DRAFT_00180	H281DRAFT_00180	H281DRAFT_scaffold00001.1	194715	196028	+	1	Recombination protein MgsA
H281DRAFT_00181	H281DRAFT_00181	H281DRAFT_scaffold00001.1	196092	197387	+	1	seryl-tRNA synthetase
H281DRAFT_00182	H281DRAFT_00182	H281DRAFT_scaffold00001.1	197556	197645	+	5	tRNA_Ser_CGA
H281DRAFT_00183	H281DRAFT_00183	H281DRAFT_scaffold00001.1	197907	198692	+	1	methionine aminopeptidase, type I
H281DRAFT_00184	H281DRAFT_00184	H281DRAFT_scaffold00001.1	198873	199406	+	1	Acetyltransferases
H281DRAFT_00185	H281DRAFT_00185	H281DRAFT_scaffold00001.1	199658	200482	+	1	septum site-determining protein MinC
H281DRAFT_00186	H281DRAFT_00186	H281DRAFT_scaffold00001.1	200585	201400	+	1	septum site-determining protein MinD
H281DRAFT_00187	H281DRAFT_00187	H281DRAFT_scaffold00001.1	201415	201672	+	1	cell division topological specificity factor MinE
H281DRAFT_00188	H281DRAFT_00188	H281DRAFT_scaffold00001.1	201753	203270	-	1	H+/Cl- antiporter ClcA
H281DRAFT_00189	H281DRAFT_00189	H281DRAFT_scaffold00001.1	203480	204481	+	1	heptosyltransferase-1
H281DRAFT_00190	H281DRAFT_00190	H281DRAFT_scaffold00001.1	205016	205153	+	1	hypothetical protein
H281DRAFT_00191	H281DRAFT_00191	H281DRAFT_scaffold00001.1	205199	205378	-	1	hypothetical protein
H281DRAFT_00192	H281DRAFT_00192	H281DRAFT_scaffold00001.1	205530	206837	-	1	metabolite-proton symporter
H281DRAFT_00193	H281DRAFT_00193	H281DRAFT_scaffold00001.1	207246	207785	-	1	protein TonB
H281DRAFT_00194	H281DRAFT_00194	H281DRAFT_scaffold00001.1	207973	209379	-	1	argininosuccinate lyase
H281DRAFT_00195	H281DRAFT_00195	H281DRAFT_scaffold00001.1	209575	210399	-	1	transcriptional regulator, XRE family
H281DRAFT_00196	H281DRAFT_00196	H281DRAFT_scaffold00001.1	210573	211325	+	1	Ubiquinone/menaquinone biosynthesis C-methylase UbiE
H281DRAFT_00197	H281DRAFT_00197	H281DRAFT_scaffold00001.1	211380	214589	-	1	Phosphoenolpyruvate carboxylase, type 1
H281DRAFT_00198	H281DRAFT_00198	H281DRAFT_scaffold00001.1	215012	216049	+	1	hydroxymethylbilane synthase
H281DRAFT_00199	H281DRAFT_00199	H281DRAFT_scaffold00001.1	216049	218067	+	1	uroporphyrinogen III methyltransferase / synthase
H281DRAFT_00200	H281DRAFT_00200	H281DRAFT_scaffold00001.1	218070	219260	+	1	HemY protein
H281DRAFT_00201	H281DRAFT_00201	H281DRAFT_scaffold00001.1	219460	219777	-	1	hypothetical protein
H281DRAFT_00202	H281DRAFT_00202	H281DRAFT_scaffold00001.1	219936	220517	+	1	RNA polymerase sigma factor, sigma-70 family
H281DRAFT_00203	H281DRAFT_00203	H281DRAFT_scaffold00001.1	220530	220838	+	1	hypothetical protein
H281DRAFT_00204	H281DRAFT_00204	H281DRAFT_scaffold00001.1	220841	221137	+	1	4Fe-4S dicluster domain-containing protein
H281DRAFT_00205	H281DRAFT_00205	H281DRAFT_scaffold00001.1	221242	221958	+	1	Predicted O-methyltransferase YrrM
H281DRAFT_00206	H281DRAFT_00206	H281DRAFT_scaffold00001.1	222019	223635	-	1	drug resistance transporter, EmrB/QacA subfamily
H281DRAFT_00207	H281DRAFT_00207	H281DRAFT_scaffold00001.1	223746	224768	-	1	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)
H281DRAFT_00208	H281DRAFT_00208	H281DRAFT_scaffold00001.1	225791	226456	-	1	hypothetical protein
H281DRAFT_00209	H281DRAFT_00209	H281DRAFT_scaffold00001.1	226471	226836	-	1	hypothetical protein
H281DRAFT_00210	H281DRAFT_00210	H281DRAFT_scaffold00001.1	226892	227569	-	1	Curli biogenesis system outer membrane secretion channel CsgG
H281DRAFT_00211	H281DRAFT_00211	H281DRAFT_scaffold00001.1	228189	229508	-	1	D-galactonate transporter
H281DRAFT_00212	H281DRAFT_00212	H281DRAFT_scaffold00001.1	229731	230489	-	1	3-oxoacyl-[acyl-carrier protein] reductase
H281DRAFT_00213	H281DRAFT_00213	H281DRAFT_scaffold00001.1	230541	231980	-	1	aldehyde dehydrogenase (NAD+)
H281DRAFT_00214	H281DRAFT_00214	H281DRAFT_scaffold00001.1	232258	232785	+	1	inorganic pyrophosphatase
H281DRAFT_00215	H281DRAFT_00215	H281DRAFT_scaffold00001.1	233107	235215	+	1	Uncharacterized membrane protein YccC
H281DRAFT_00216	H281DRAFT_00216	H281DRAFT_scaffold00001.1	235228	235554	-	1	putative endonuclease
H281DRAFT_00217	H281DRAFT_00217	H281DRAFT_scaffold00001.1	235564	236733	-	1	hypothetical protein
