locusId	sysName	scaffoldId	begin	end	strand	type	desc
OKGIIK_00175	OKGIIK_00175	contig_1_polypolish	43721	44791	+	1	Appr-1-p processing protein
OKGIIK_00180	OKGIIK_00180	contig_1_polypolish	45057	45974	-	1	RES domain-containing protein
OKGIIK_00185	OKGIIK_00185	contig_1_polypolish	46047	46499	-	1	MbcA/ParS/Xre antitoxin family protein
OKGIIK_00190	OKGIIK_00190	contig_1_polypolish	47201	48214	-	1	IS30 family transposase
OKGIIK_00195	OKGIIK_00195	contig_1_polypolish	48565	48858	+	1	Transposase
OKGIIK_00200	OKGIIK_00200	contig_1_polypolish	48855	49751	+	1	IS3 family transposase
OKGIIK_00205	OKGIIK_00205	contig_1_polypolish	50010	50894	+	1	AAA family ATPase
OKGIIK_00210	OKGIIK_00210	contig_1_polypolish	50926	51999	+	1	IS5 family transposase
OKGIIK_00215	OKGIIK_00215	contig_1_polypolish	52766	53899	+	1	ATPase involved in DNA repair
OKGIIK_00220	OKGIIK_00220	contig_1_polypolish	53862	54680	-	1	IS3 family transposase
OKGIIK_00225	OKGIIK_00225	contig_1_polypolish	54728	55015	-	1	Mobile element protein
OKGIIK_00230	OKGIIK_00230	contig_1_polypolish	55118	57082	+	1	AAA family ATPase
OKGIIK_00235	OKGIIK_00235	contig_1_polypolish	58168	58422	-	1	helix-turn-helix transcriptional regulator
OKGIIK_00240	OKGIIK_00240	contig_1_polypolish	58580	60988	+	1	TonB-dependent receptor
OKGIIK_00245	OKGIIK_00245	contig_1_polypolish	61051	63132	+	1	Atxe2 family lasso peptide isopeptidase
OKGIIK_00250	OKGIIK_00250	contig_1_polypolish	63150	64880	-	1	lasso peptide isopeptide bond-forming cyclase
OKGIIK_00255	OKGIIK_00255	contig_1_polypolish	64880	65557	-	1	Transglut-core3 domain-containing protein
OKGIIK_00260	OKGIIK_00260	contig_1_polypolish	65612	65761	-	1	hypothetical protein
OKGIIK_00265	OKGIIK_00265	contig_1_polypolish	65808	65948	-	1	Lasso peptide StcA
OKGIIK_00270	OKGIIK_00270	contig_1_polypolish	66172	66801	-	1	Transcriptional regulator
OKGIIK_00275	OKGIIK_00275	contig_1_polypolish	67458	67814	+	1	Antitoxin
OKGIIK_00280	OKGIIK_00280	contig_1_polypolish	67811	68449	+	1	Zeta-toxin domain-containing protein
OKGIIK_00285	OKGIIK_00285	contig_1_polypolish	68951	69895	+	1	Transglutaminase
OKGIIK_00290	OKGIIK_00290	contig_1_polypolish	70018	70410	+	1	RNA-binding protein
OKGIIK_00295	OKGIIK_00295	contig_1_polypolish	70665	71180	+	1	DUF3016 domain-containing protein
OKGIIK_00300	OKGIIK_00300	contig_1_polypolish	71386	72996	+	1	Glycosyl hydrolase
OKGIIK_00305	OKGIIK_00305	contig_1_polypolish	73043	74446	+	1	Phosphodiesterase
OKGIIK_00310	OKGIIK_00310	contig_1_polypolish	74591	75517	+	1	Peptidase
OKGIIK_00315	OKGIIK_00315	contig_1_polypolish	75629	77029	-	1	MFS transporter
OKGIIK_00320	OKGIIK_00320	contig_1_polypolish	77161	80082	-	1	TonB dependent receptor
OKGIIK_00325	OKGIIK_00325	contig_1_polypolish	80179	81282	-	1	YncE family protein
OKGIIK_00330	OKGIIK_00330	contig_1_polypolish	81292	83124	-	1	hypothetical protein
OKGIIK_00335	OKGIIK_00335	contig_1_polypolish	83523	84182	+	1	Two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR
OKGIIK_00340	OKGIIK_00340	contig_1_polypolish	84179	85570	+	1	Histidine kinase
OKGIIK_00345	OKGIIK_00345	contig_1_polypolish	85779	86294	+	1	GCN5 family acetyltransferase
OKGIIK_00350	OKGIIK_00350	contig_1_polypolish	86388	86609	+	1	TonB-dependent receptor
OKGIIK_00355	OKGIIK_00355	contig_1_polypolish	86705	87412	+	1	Alpha/beta hydrolase
OKGIIK_00360	OKGIIK_00360	contig_1_polypolish	87498	87986	+	1	DUF2127 domain-containing protein
OKGIIK_00365	OKGIIK_00365	contig_1_polypolish	88179	88337	+	1	hypothetical protein
OKGIIK_00370	OKGIIK_00370	contig_1_polypolish	88443	90638	+	1	M3 family peptidase
OKGIIK_00375	OKGIIK_00375	contig_1_polypolish	90867	91997	+	1	Acyltransferase
OKGIIK_00380	OKGIIK_00380	contig_1_polypolish	92016	93023	-	1	transporter
OKGIIK_00385	OKGIIK_00385	contig_1_polypolish	93287	94990	+	1	Trehalase
OKGIIK_00390	OKGIIK_00390	contig_1_polypolish	94998	95699	-	1	hypothetical protein
OKGIIK_00395	OKGIIK_00395	contig_1_polypolish	95854	97518	+	1	Peptidoglycan-binding protein
OKGIIK_00400	OKGIIK_00400	contig_1_polypolish	97789	98034	+	1	hypothetical protein
OKGIIK_00405	OKGIIK_00405	contig_1_polypolish	98029	98604	-	1	tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO
OKGIIK_00410	OKGIIK_00410	contig_1_polypolish	98663	99037	+	1	YCII domain-containing protein
OKGIIK_00415	OKGIIK_00415	contig_1_polypolish	99040	99561	+	1	hypothetical protein
OKGIIK_00420	OKGIIK_00420	contig_1_polypolish	99590	100306	+	1	haloacid dehalogenase
OKGIIK_00425	OKGIIK_00425	contig_1_polypolish	100467	100721	-	1	hypothetical protein
OKGIIK_00430	OKGIIK_00430	contig_1_polypolish	100787	101245	+	1	putative toxin-antitoxin system toxin component, PIN family
OKGIIK_00435	OKGIIK_00435	contig_1_polypolish	101329	101517	+	1	Cysteine-rich CPXCG
OKGIIK_00440	OKGIIK_00440	contig_1_polypolish	101521	102174	-	1	bifunctional nicotinamidase/pyrazinamidase
OKGIIK_00445	OKGIIK_00445	contig_1_polypolish	102281	102667	+	1	hypothetical protein
OKGIIK_00450	OKGIIK_00450	contig_1_polypolish	102770	104140	-	1	cardiolipin synthase
OKGIIK_00455	OKGIIK_00455	contig_1_polypolish	104171	105538	-	1	Pyridine nucleotide-disulfide oxidoreductase
OKGIIK_00460	OKGIIK_00460	contig_1_polypolish	105570	106148	-	1	Cysteine dioxygenase
OKGIIK_00465	OKGIIK_00465	contig_1_polypolish	106318	106986	-	1	Energy transducer TonB
OKGIIK_00470	OKGIIK_00470	contig_1_polypolish	107349	107783	+	1	Alanyl-tRNA synthetase
OKGIIK_00475	OKGIIK_00475	contig_1_polypolish	107875	108540	+	1	putative membrane channel-forming protein YqfA, hemolysin III family
OKGIIK_00480	OKGIIK_00480	contig_1_polypolish	108543	108869	+	1	TfoX-N domain-containing protein
OKGIIK_00485	OKGIIK_00485	contig_1_polypolish	108873	110645	-	1	DUF885 domain-containing protein
OKGIIK_00490	OKGIIK_00490	contig_1_polypolish	110710	111192	-	1	DUF456 domain-containing protein
OKGIIK_00495	OKGIIK_00495	contig_1_polypolish	111331	112107	-	1	ferredoxin--NADP(+) reductase
OKGIIK_00500	OKGIIK_00500	contig_1_polypolish	112618	113604	+	1	Fis family transcriptional regulator
OKGIIK_00505	OKGIIK_00505	contig_1_polypolish	113908	116118	+	1	hypothetical protein
OKGIIK_00510	OKGIIK_00510	contig_1_polypolish	116401	116679	+	1	hypothetical protein
OKGIIK_00515	OKGIIK_00515	contig_1_polypolish	116716	118326	+	1	Phage tail protein
OKGIIK_00520	OKGIIK_00520	contig_1_polypolish	118337	118864	+	1	phage tail protein
OKGIIK_00525	OKGIIK_00525	contig_1_polypolish	118870	119607	+	1	PEROXIDASE-4 domain-containing protein
OKGIIK_00530	OKGIIK_00530	contig_1_polypolish	119604	120368	+	1	hypothetical protein
OKGIIK_00535	OKGIIK_00535	contig_1_polypolish	120365	121606	+	1	Pvc16-N domain-containing protein
OKGIIK_00540	OKGIIK_00540	contig_1_polypolish	121603	123777	+	1	AAA family ATPase
OKGIIK_00545	OKGIIK_00545	contig_1_polypolish	123774	124067	+	1	hypothetical protein
OKGIIK_00550	OKGIIK_00550	contig_1_polypolish	124276	124977	+	1	hypothetical protein
OKGIIK_00555	OKGIIK_00555	contig_1_polypolish	124987	125547	+	1	hypothetical protein
OKGIIK_00560	OKGIIK_00560	contig_1_polypolish	125534	127381	+	1	DUF4157 domain-containing protein
OKGIIK_00565	OKGIIK_00565	contig_1_polypolish	127395	128198	+	1	hypothetical protein
OKGIIK_00570	OKGIIK_00570	contig_1_polypolish	128216	128971	+	1	Peptidoglycan-binding protein
OKGIIK_00575	OKGIIK_00575	contig_1_polypolish	128968	129624	+	1	Contractile injection system tube protein
OKGIIK_00580	OKGIIK_00580	contig_1_polypolish	129624	129944	+	1	hypothetical protein
OKGIIK_00585	OKGIIK_00585	contig_1_polypolish	129937	131073	+	1	hypothetical protein
OKGIIK_00590	OKGIIK_00590	contig_1_polypolish	131070	131576	+	1	baseplate assembly protein
OKGIIK_00595	OKGIIK_00595	contig_1_polypolish	131917	132240	+	1	hypothetical protein
OKGIIK_00600	OKGIIK_00600	contig_1_polypolish	132251	132610	+	1	GPW-gp25 domain-containing protein
OKGIIK_00605	OKGIIK_00605	contig_1_polypolish	132607	135375	+	1	Putative baseplate assembly protein
OKGIIK_00610	OKGIIK_00610	contig_1_polypolish	135372	138482	+	1	Putative baseplate assembly protein
OKGIIK_00615	OKGIIK_00615	contig_1_polypolish	138479	140713	+	1	hypothetical protein
OKGIIK_00620	OKGIIK_00620	contig_1_polypolish	140724	142313	+	1	DUF6519 domain-containing protein
OKGIIK_00625	OKGIIK_00625	contig_1_polypolish	142414	143451	+	1	tRNA dihydrouridine(20/20a) synthase DusA
OKGIIK_00630	OKGIIK_00630	contig_1_polypolish	143541	143900	+	1	PepSY domain-containing protein
OKGIIK_00635	OKGIIK_00635	contig_1_polypolish	143900	144592	+	1	DNA-binding response regulator
OKGIIK_00640	OKGIIK_00640	contig_1_polypolish	144540	145976	+	1	two-component sensor histidine kinase
OKGIIK_00645	OKGIIK_00645	contig_1_polypolish	145987	146781	-	1	Mlc titration factor MtfA, regulates ptsG expression
OKGIIK_00650	OKGIIK_00650	contig_1_polypolish	146794	147117	-	1	hypothetical protein
OKGIIK_00655	OKGIIK_00655	contig_1_polypolish	147337	148314	+	1	Bifunctional ligase/repressor BirA
OKGIIK_00660	OKGIIK_00660	contig_1_polypolish	148311	149069	+	1	Type III pantothenate kinase
OKGIIK_00665	OKGIIK_00665	contig_1_polypolish	149101	149769	+	1	SPOR domain-containing protein
OKGIIK_00670	OKGIIK_00670	contig_1_polypolish	149830	149905	+	5	tRNA-Thr
OKGIIK_00675	OKGIIK_00675	contig_1_polypolish	150055	150306	+	1	hypothetical protein
OKGIIK_00680	OKGIIK_00680	contig_1_polypolish	150443	150718	+	1	hypothetical protein
OKGIIK_00685	OKGIIK_00685	contig_1_polypolish	151202	151897	-	1	hypothetical protein
OKGIIK_00690	OKGIIK_00690	contig_1_polypolish	151915	152829	+	1	arginase
OKGIIK_00695	OKGIIK_00695	contig_1_polypolish	152882	153211	-	1	UPF0339 protein in ptx operon 5'region
OKGIIK_00700	OKGIIK_00700	contig_1_polypolish	153362	154729	+	1	tryptophan--tRNA ligase
OKGIIK_00705	OKGIIK_00705	contig_1_polypolish	154768	155094	+	1	hypothetical protein
OKGIIK_00710	OKGIIK_00710	contig_1_polypolish	155471	157066	+	1	hypothetical protein
OKGIIK_00715	OKGIIK_00715	contig_1_polypolish	157189	157572	-	1	glyoxalase
OKGIIK_00720	OKGIIK_00720	contig_1_polypolish	157632	158150	+	1	metal-dependent hydrolase
OKGIIK_00725	OKGIIK_00725	contig_1_polypolish	158153	158797	+	1	DUF6348 domain-containing protein
OKGIIK_00730	OKGIIK_00730	contig_1_polypolish	159381	161048	+	1	Peptide transporter
OKGIIK_00735	OKGIIK_00735	contig_1_polypolish	163096	163524	-	1	hypothetical protein
OKGIIK_00740	OKGIIK_00740	contig_1_polypolish	163816	164433	+	1	L,D-transpeptidase
OKGIIK_00745	OKGIIK_00745	contig_1_polypolish	165038	166378	-	1	branched-chain alpha-keto acid dehydrogenase subunit E2
OKGIIK_00750	OKGIIK_00750	contig_1_polypolish	166496	167476	-	1	alpha-ketoacid dehydrogenase subunit beta
OKGIIK_00755	OKGIIK_00755	contig_1_polypolish	167480	168565	-	1	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
OKGIIK_00760	OKGIIK_00760	contig_1_polypolish	168804	169652	+	1	Tryptophan 2,3-dioxygenase (vermilion)
OKGIIK_00765	OKGIIK_00765	contig_1_polypolish	169763	171262	+	1	Dihydroorotate dehydrogenase
OKGIIK_00770	OKGIIK_00770	contig_1_polypolish	171398	172894	+	1	Dihydroorotate dehydrogenase
OKGIIK_00775	OKGIIK_00775	contig_1_polypolish	172946	173407	-	1	MarR family transcriptional regulator
OKGIIK_00780	OKGIIK_00780	contig_1_polypolish	173598	174692	+	1	4-hydroxyphenylpyruvate dioxygenase
OKGIIK_00785	OKGIIK_00785	contig_1_polypolish	174870	175262	+	1	GIY-YIG nuclease family protein
OKGIIK_00790	OKGIIK_00790	contig_1_polypolish	175259	176590	+	1	homogentisate 1,2-dioxygenase
OKGIIK_00795	OKGIIK_00795	contig_1_polypolish	176628	177614	+	1	2-keto-4-pentenoate hydratase
OKGIIK_00800	OKGIIK_00800	contig_1_polypolish	177712	179112	+	1	oxygen-independent coproporphyrinogen III oxidase
OKGIIK_00805	OKGIIK_00805	contig_1_polypolish	179145	179906	+	1	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases
OKGIIK_00810	OKGIIK_00810	contig_1_polypolish	179937	180782	-	1	Universal stress protein UspA
OKGIIK_00815	OKGIIK_00815	contig_1_polypolish	180816	181388	-	1	GNAT family acetyltransferase
OKGIIK_00820	OKGIIK_00820	contig_1_polypolish	181530	182294	-	1	CRP-like protein Clp
OKGIIK_00825	OKGIIK_00825	contig_1_polypolish	182584	183147	+	1	Cytochrome B
OKGIIK_00830	OKGIIK_00830	contig_1_polypolish	183220	184941	-	1	Nitric-oxide reductase
OKGIIK_00835	OKGIIK_00835	contig_1_polypolish	184941	185906	-	1	Cytochrome c
OKGIIK_00840	OKGIIK_00840	contig_1_polypolish	185903	186148	-	1	hypothetical protein
OKGIIK_00845	OKGIIK_00845	contig_1_polypolish	186397	187788	-	1	MBL fold metallo-hydrolase
OKGIIK_00850	OKGIIK_00850	contig_1_polypolish	187949	188221	+	1	PepSY domain-containing protein
OKGIIK_00855	OKGIIK_00855	contig_1_polypolish	188248	188799	+	1	Cytochrome B
OKGIIK_00860	OKGIIK_00860	contig_1_polypolish	188848	189522	+	1	DNA-binding response regulator
OKGIIK_00865	OKGIIK_00865	contig_1_polypolish	189519	190898	+	1	Sensor protein QseC
OKGIIK_00870	OKGIIK_00870	contig_1_polypolish	190934	191356	+	1	osmotically inducible protein C
OKGIIK_00875	OKGIIK_00875	contig_1_polypolish	191453	193969	-	1	cation-translocating P-type ATPase
OKGIIK_00880	OKGIIK_00880	contig_1_polypolish	194022	194459	-	1	Universal stress protein UspA
OKGIIK_00885	OKGIIK_00885	contig_1_polypolish	194486	195247	-	1	short-chain dehydrogenase
OKGIIK_00890	OKGIIK_00890	contig_1_polypolish	195446	196693	+	1	Short-chain dehydrogenase
OKGIIK_00895	OKGIIK_00895	contig_1_polypolish	196821	198347	+	1	copper-containing nitrite reductase
OKGIIK_00900	OKGIIK_00900	contig_1_polypolish	198350	199114	+	1	FGE-sulfatase domain-containing protein
OKGIIK_00905	OKGIIK_00905	contig_1_polypolish	199125	199697	+	1	Electron transporter SenC
OKGIIK_00910	OKGIIK_00910	contig_1_polypolish	199898	201148	+	1	Alginate-exp domain-containing protein
OKGIIK_00915	OKGIIK_00915	contig_1_polypolish	201214	201498	+	1	DUF2249 domain-containing protein
OKGIIK_00920	OKGIIK_00920	contig_1_polypolish	201479	202732	+	1	hypothetical protein
OKGIIK_00925	OKGIIK_00925	contig_1_polypolish	202729	203166	+	1	Zinc-binding protein
OKGIIK_00930	OKGIIK_00930	contig_1_polypolish	203302	204327	+	1	quinolinate synthase NadA
OKGIIK_00935	OKGIIK_00935	contig_1_polypolish	204324	205808	+	1	L-aspartate oxidase
OKGIIK_00940	OKGIIK_00940	contig_1_polypolish	205874	206389	+	1	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
OKGIIK_00945	OKGIIK_00945	contig_1_polypolish	206391	207599	+	1	beta-ketoacyl-ACP synthase I
OKGIIK_00950	OKGIIK_00950	contig_1_polypolish	207667	208326	+	1	Hemolysin D
OKGIIK_00955	OKGIIK_00955	contig_1_polypolish	208336	208722	-	1	Transcriptional regulator
OKGIIK_00960	OKGIIK_00960	contig_1_polypolish	208879	209085	+	1	Sulfurtransferase
OKGIIK_00965	OKGIIK_00965	contig_1_polypolish	209114	209539	+	1	DUF302 domain-containing protein
OKGIIK_00970	OKGIIK_00970	contig_1_polypolish	209632	210921	+	1	Pyridine nucleotide-disulfide oxidoreductase
OKGIIK_00975	OKGIIK_00975	contig_1_polypolish	210957	212054	+	1	efflux RND transporter periplasmic adaptor subunit
OKGIIK_00980	OKGIIK_00980	contig_1_polypolish	212051	215314	+	1	Multidrug transporter AcrB
OKGIIK_00985	OKGIIK_00985	contig_1_polypolish	215396	215893	+	1	DnrO protein
OKGIIK_00990	OKGIIK_00990	contig_1_polypolish	215955	218099	-	1	TonB-dependent copper receptor
OKGIIK_00995	OKGIIK_00995	contig_1_polypolish	218166	218573	-	1	DUF2946 domain-containing protein
OKGIIK_01000	OKGIIK_01000	contig_1_polypolish	218557	218829	-	1	hypothetical protein
OKGIIK_01005	OKGIIK_01005	contig_1_polypolish	218826	219590	-	1	Prephenate dehydrogenase
OKGIIK_01010	OKGIIK_01010	contig_1_polypolish	219587	220705	-	1	cysteine synthase
OKGIIK_01015	OKGIIK_01015	contig_1_polypolish	220720	222684	-	1	pyridoxal-dependent decarboxylase
OKGIIK_01020	OKGIIK_01020	contig_1_polypolish	222672	223115	-	1	hypothetical protein
OKGIIK_01025	OKGIIK_01025	contig_1_polypolish	223149	225431	-	1	Nitric oxide reductase large subunit
OKGIIK_01030	OKGIIK_01030	contig_1_polypolish	225670	226107	+	1	hypothetical protein
OKGIIK_01035	OKGIIK_01035	contig_1_polypolish	226134	226634	+	1	thiol peroxidase
OKGIIK_01040	OKGIIK_01040	contig_1_polypolish	226739	227155	-	1	Preprotein translocase subunit TatC
OKGIIK_01045	OKGIIK_01045	contig_1_polypolish	227245	227691	-	1	azurin
OKGIIK_01050	OKGIIK_01050	contig_1_polypolish	227835	228158	+	1	ferredoxin
OKGIIK_01055	OKGIIK_01055	contig_1_polypolish	228209	228313	+	1	hypothetical protein
OKGIIK_01060	OKGIIK_01060	contig_1_polypolish	228268	229269	-	1	type I glyceraldehyde-3-phosphate dehydrogenase
OKGIIK_01065	OKGIIK_01065	contig_1_polypolish	229417	230235	+	1	S1/P1 Nuclease
OKGIIK_01070	OKGIIK_01070	contig_1_polypolish	230331	231803	+	1	pyruvate kinase
OKGIIK_01075	OKGIIK_01075	contig_1_polypolish	231922	232362	+	1	Energy transducer TonB
OKGIIK_01080	OKGIIK_01080	contig_1_polypolish	232496	233500	+	1	fructose-bisphosphate aldolase class I
OKGIIK_01085	OKGIIK_01085	contig_1_polypolish	233722	234321	-	1	Autotransporter
OKGIIK_01090	OKGIIK_01090	contig_1_polypolish	234530	235162	-	1	Porin family protein
OKGIIK_01095	OKGIIK_01095	contig_1_polypolish	235391	237397	+	1	transketolase
OKGIIK_01100	OKGIIK_01100	contig_1_polypolish	237522	237785	+	1	Transketolase 1
OKGIIK_01105	OKGIIK_01105	contig_1_polypolish	237891	238529	-	1	HAD family hydrolase
OKGIIK_01110	OKGIIK_01110	contig_1_polypolish	238529	239713	-	1	phosphoglycerate kinase
OKGIIK_01115	OKGIIK_01115	contig_1_polypolish	239892	240566	+	1	maleylacetoacetate isomerase
OKGIIK_01120	OKGIIK_01120	contig_1_polypolish	240659	241771	-	1	Type IV pilus assembly protein, ATPase PilU
OKGIIK_01125	OKGIIK_01125	contig_1_polypolish	241856	242410	+	1	DUF4398 domain-containing protein
OKGIIK_01130	OKGIIK_01130	contig_1_polypolish	242407	243048	+	1	DUF4398 domain-containing protein
OKGIIK_01135	OKGIIK_01135	contig_1_polypolish	243412	243639	+	1	DUF465 domain-containing protein
OKGIIK_01140	OKGIIK_01140	contig_1_polypolish	243800	245170	+	1	cystathionine beta-synthase
OKGIIK_01145	OKGIIK_01145	contig_1_polypolish	245304	247133	+	1	glutamine--fructose-6-phosphate transaminase (isomerizing)
OKGIIK_01150	OKGIIK_01150	contig_1_polypolish	247277	248410	-	1	Protein adenylyltransferase
OKGIIK_01155	OKGIIK_01155	contig_1_polypolish	248823	250235	-	1	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
OKGIIK_01160	OKGIIK_01160	contig_1_polypolish	250252	251187	-	1	dTDP-4-dehydrorhamnose reductase
OKGIIK_01165	OKGIIK_01165	contig_1_polypolish	251331	251888	-	1	dTDP-4-dehydrorhamnose 3,5-epimerase
OKGIIK_01170	OKGIIK_01170	contig_1_polypolish	251885	252769	-	1	glucose-1-phosphate thymidylyltransferase RfbA
OKGIIK_01175	OKGIIK_01175	contig_1_polypolish	252766	253836	-	1	dTDP-glucose 4,6-dehydratase
OKGIIK_01180	OKGIIK_01180	contig_1_polypolish	254110	255279	+	1	cystathionine beta-lyase
OKGIIK_01185	OKGIIK_01185	contig_1_polypolish	255329	256732	+	1	Glycosyl transferase
OKGIIK_01190	OKGIIK_01190	contig_1_polypolish	256746	257540	+	1	Transport permease protein
OKGIIK_01195	OKGIIK_01195	contig_1_polypolish	257825	258763	+	1	ABC transporter, ATP-binding protein
OKGIIK_01200	OKGIIK_01200	contig_1_polypolish	258760	260784	+	1	FkbM family methyltransferase
OKGIIK_01205	OKGIIK_01205	contig_1_polypolish	260750	264250	+	1	Glycosyl transferases group 1
OKGIIK_01210	OKGIIK_01210	contig_1_polypolish	264334	265368	+	1	GDP-mannose 4,6-dehydratase
OKGIIK_01215	OKGIIK_01215	contig_1_polypolish	265532	266272	+	1	GDP-mannose 4,6 dehydratase
OKGIIK_01220	OKGIIK_01220	contig_1_polypolish	266380	267723	+	1	Phosphomannomutase
OKGIIK_01225	OKGIIK_01225	contig_1_polypolish	267789	268370	-	1	glycosyltransferase
OKGIIK_01230	OKGIIK_01230	contig_1_polypolish	268628	269353	-	1	class I SAM-dependent methyltransferase
OKGIIK_01235	OKGIIK_01235	contig_1_polypolish	269631	270770	-	1	Glycosyl transferases group 1
OKGIIK_01240	OKGIIK_01240	contig_1_polypolish	270770	271129	-	1	EamA domain-containing protein
OKGIIK_01245	OKGIIK_01245	contig_1_polypolish	271129	273366	-	1	hypothetical protein
OKGIIK_01250	OKGIIK_01250	contig_1_polypolish	273419	274843	-	1	UbiA family prenyltransferase
OKGIIK_01255	OKGIIK_01255	contig_1_polypolish	274961	275902	-	1	electron transfer flavoprotein subunit alpha
OKGIIK_01260	OKGIIK_01260	contig_1_polypolish	276015	276761	-	1	EtfB protein
OKGIIK_01265	OKGIIK_01265	contig_1_polypolish	276879	278939	-	1	Glycosyltransferase WbsX
OKGIIK_01270	OKGIIK_01270	contig_1_polypolish	279278	279619	-	1	Transcriptional regulator
OKGIIK_01275	OKGIIK_01275	contig_1_polypolish	279616	279915	-	1	DUF6516 domain-containing protein
OKGIIK_01280	OKGIIK_01280	contig_1_polypolish	280252	282354	-	1	Glyco-trans-2-like domain-containing protein
OKGIIK_01285	OKGIIK_01285	contig_1_polypolish	282351	283964	-	1	electron transfer flavoprotein-ubiquinone oxidoreductase
OKGIIK_01290	OKGIIK_01290	contig_1_polypolish	284127	285524	+	1	amidase
OKGIIK_01295	OKGIIK_01295	contig_1_polypolish	285739	286656	+	1	sulfate adenylyltransferase subunit CysD
OKGIIK_01300	OKGIIK_01300	contig_1_polypolish	286656	288530	+	1	Multifunctional fusion protein
OKGIIK_01305	OKGIIK_01305	contig_1_polypolish	288586	289719	+	1	glycine cleavage system aminomethyltransferase GcvT
OKGIIK_01310	OKGIIK_01310	contig_1_polypolish	289811	290206	+	1	glycine cleavage system protein GcvH
OKGIIK_01315	OKGIIK_01315	contig_1_polypolish	291104	291394	+	1	Histone-like protein 2
